null_type,replicate,max_t_M_t,sum_t_M_t,longest_run_A_t,lag1_autocorrelation_M_t,total_variation_M_t,mean_restructuring_R_t,max_restructuring_R_t,bottleneck_path_length
within_month_spatial_permutation,129,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.076096044585937e-05,0.00023853065118864997,0.008641323614522186
within_month_spatial_permutation,130,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.06202139344535e-05,0.00023853065118864997,0.008611485354104142
within_month_spatial_permutation,131,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0344790812949446e-05,0.00023853065118864997,0.008553095652345282
within_month_spatial_permutation,132,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.054207539851975e-05,0.00023853065118864997,0.008594919984486186
within_month_spatial_permutation,133,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.067885019795403e-05,0.00023853065118864997,0.008623916241966255
within_month_spatial_permutation,134,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0355566091899975e-05,0.00023853065118864997,0.008555380011482795
within_month_spatial_permutation,135,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0968278866992207e-05,0.00023853065118864997,0.008685275119802348
within_month_spatial_permutation,136,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.061303564366646e-05,0.00023853065118864997,0.008609963556457288
within_month_spatial_permutation,137,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.079365963099828e-05,0.00023853065118864997,0.008648255841771636
within_month_spatial_permutation,138,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.069371021583991e-05,0.00023853065118864997,0.008627066565758061
within_month_spatial_permutation,139,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0916771803670825e-05,0.00023853065118864997,0.008674355622378215
within_month_spatial_permutation,140,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.032878311524908e-05,0.00023853065118864997,0.008549702020432804
within_month_spatial_permutation,141,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0526091124220526e-05,0.00023853065118864997,0.008591531318334752
within_month_spatial_permutation,142,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.037873763349143e-05,0.00023853065118864997,0.008560292378300183
within_month_spatial_permutation,143,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.07165961152226e-05,0.00023853065118864997,0.008631918376427192
within_month_spatial_permutation,144,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0611191981771695e-05,0.00023853065118864997,0.0086095727001356
within_month_spatial_permutation,145,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.059672997813998e-05,0.00023853065118864997,0.008606506755365676
within_month_spatial_permutation,146,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.078484060600814e-05,0.00023853065118864997,0.008646386208473727
within_month_spatial_permutation,147,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0456673199089214e-05,0.00023853065118864997,0.008576814718206913
within_month_spatial_permutation,148,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.036678753539519e-05,0.00023853065118864997,0.008557758957503782
within_month_spatial_permutation,149,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.062657629679418e-05,0.00023853065118864997,0.008612834174920366
within_month_spatial_permutation,150,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.047139626937242e-05,0.00023853065118864997,0.008579936009106953
within_month_spatial_permutation,151,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.08885855156278e-05,0.00023853065118864997,0.008668380129313095
within_month_spatial_permutation,152,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.030007216677716e-05,0.00023853065118864997,0.008543615299356759
within_month_spatial_permutation,153,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.064635079079844e-05,0.00023853065118864997,0.008617026367649269
within_month_spatial_permutation,154,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0599127447024026e-05,0.00023853065118864997,0.008607015018769093
within_month_spatial_permutation,155,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.033798027853773e-05,0.00023853065118864997,0.008551651819049998
within_month_spatial_permutation,156,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.059136798666013e-05,0.00023853065118864997,0.008605370013171947
within_month_spatial_permutation,157,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0329864228172824e-05,0.00023853065118864997,0.008549931216372639
within_month_spatial_permutation,158,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.063309400005765e-05,0.00023853065118864997,0.008614215928012222
within_month_spatial_permutation,159,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0322586918744906e-05,0.00023853065118864997,0.00854838842677392
within_month_spatial_permutation,160,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0453798476779684e-05,0.00023853065118864997,0.008576205277077293
within_month_spatial_permutation,161,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0683600933663436e-05,0.00023853065118864997,0.008624923397936649
within_month_spatial_permutation,162,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.043555137582957e-05,0.00023853065118864997,0.008572336891675868
within_month_spatial_permutation,163,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.056468848759383e-05,0.00023853065118864997,0.008599713959369891
within_month_spatial_permutation,164,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0364926595315716e-05,0.00023853065118864997,0.008557364438206932
