county,year,month,date,month_label,month_index,county_index,deaths,deaths_per_capita,population_year_used,population,log_rate
Fairfield,2010,11,2010-11-01,2010_11,46,22,1.0,6.830647750326164e-06,2010,146399.0,0.5206164023067811
Fairfield,2010,12,2010-12-01,2010_12,47,22,1.0,6.830647750326164e-06,2010,146399.0,0.5206164023067811
Fairfield,2011,1,2011-01-01,2011_1,48,22,1.0,6.796618002881766e-06,2011,147132.0,0.5185924637974443
Fairfield,2011,2,2011-02-01,2011_2,49,22,0.0,0.0,2011,147132.0,0.0
Fairfield,2011,3,2011-03-01,2011_3,50,22,4.0,2.7186472011527063e-05,2011,147132.0,1.3133599465422099
Fairfield,2011,4,2011-04-01,2011_4,51,22,3.0,2.03898540086453e-05,2011,147132.0,1.1115237099956836
Fairfield,2011,5,2011-05-01,2011_5,52,22,2.0,1.3593236005763531e-05,2011,147132.0,0.8583749680317704
Fairfield,2011,6,2011-06-01,2011_6,53,22,2.0,1.3593236005763531e-05,2011,147132.0,0.8583749680317704
Fairfield,2011,7,2011-07-01,2011_7,54,22,2.0,1.3593236005763531e-05,2011,147132.0,0.8583749680317704
Fairfield,2011,8,2011-08-01,2011_8,55,22,0.0,0.0,2011,147132.0,0.0
Fairfield,2011,9,2011-09-01,2011_9,56,22,2.0,1.3593236005763531e-05,2011,147132.0,0.8583749680317704
Fairfield,2011,10,2011-10-01,2011_10,57,22,1.0,6.796618002881766e-06,2011,147132.0,0.5185924637974443
Fairfield,2011,11,2011-11-01,2011_11,58,22,1.0,6.796618002881766e-06,2011,147132.0,0.5185924637974443
Fairfield,2011,12,2011-12-01,2011_12,59,22,1.0,6.796618002881766e-06,2011,147132.0,0.5185924637974443
Fairfield,2012,1,2012-01-01,2012_1,60,22,6.0,4.075339441814341e-05,2012,147227.0,1.6243934077777131
Fairfield,2012,2,2012-02-01,2012_2,61,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,3,2012-03-01,2012_3,62,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,4,2012-04-01,2012_4,63,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,5,2012-05-01,2012_5,64,22,5.0,3.396116201511951e-05,2012,147227.0,1.480721469656974
Fairfield,2012,6,2012-06-01,2012_6,65,22,2.0,1.3584464806047805e-05,2012,147227.0,0.8580031313519044
Fairfield,2012,7,2012-07-01,2012_7,66,22,2.0,1.3584464806047805e-05,2012,147227.0,0.8580031313519044
Fairfield,2012,8,2012-08-01,2012_8,67,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,9,2012-09-01,2012_9,68,22,4.0,2.716892961209561e-05,2012,147227.0,1.312888093808612
Fairfield,2012,10,2012-10-01,2012_10,69,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,11,2012-11-01,2012_11,70,22,0.0,0.0,2012,147227.0,0.0
Fairfield,2012,12,2012-12-01,2012_12,71,22,2.0,1.3584464806047805e-05,2012,147227.0,0.8580031313519044
Fairfield,2013,1,2013-01-01,2013_1,72,22,3.0,2.017552708564511e-05,2013,148695.0,1.1044461414640052
Fairfield,2013,2,2013-02-01,2013_2,73,22,4.0,2.690070278086015e-05,2013,148695.0,1.3056455034228371
Fairfield,2013,3,2013-03-01,2013_3,74,22,1.0,6.725175695215037e-06,2013,148695.0,0.5143300179106626
Fairfield,2013,4,2013-04-01,2013_4,75,22,0.0,0.0,2013,148695.0,0.0
Fairfield,2013,5,2013-05-01,2013_5,76,22,2.0,1.3450351390430074e-05,2013,148695.0,0.8523003864525014
Fairfield,2013,6,2013-06-01,2013_6,77,22,0.0,0.0,2013,148695.0,0.0
Fairfield,2013,7,2013-07-01,2013_7,78,22,1.0,6.725175695215037e-06,2013,148695.0,0.5143300179106626
Fairfield,2013,8,2013-08-01,2013_8,79,22,1.0,6.725175695215037e-06,2013,148695.0,0.5143300179106626
Fairfield,2013,9,2013-09-01,2013_9,80,22,2.0,1.3450351390430074e-05,2013,148695.0,0.8523003864525014
Fairfield,2013,10,2013-10-01,2013_10,81,22,3.0,2.017552708564511e-05,2013,148695.0,1.1044461414640052
Fairfield,2013,11,2013-11-01,2013_11,82,22,1.0,6.725175695215037e-06,2013,148695.0,0.5143300179106626
Fairfield,2013,12,2013-12-01,2013_12,83,22,1.0,6.725175695215037e-06,2013,148695.0,0.5143300179106626
Fairfield,2014,1,2014-01-01,2014_1,84,22,0.0,0.0,2014,150237.0,0.0
Fairfield,2014,2,2014-02-01,2014_2,85,22,2.0,1.3312299899492136e-05,2014,150237.0,0.8463960209733499
Fairfield,2014,3,2014-03-01,2014_3,86,22,3.0,1.9968449849238205e-05,2014,150237.0,1.097560063581349
Fairfield,2014,4,2014-04-01,2014_4,87,22,1.0,6.656149949746068e-06,2014,150237.0,0.5101944215845647
Fairfield,2014,5,2014-05-01,2014_5,88,22,0.0,0.0,2014,150237.0,0.0
Fairfield,2014,6,2014-06-01,2014_6,89,22,5.0,3.328074974873034e-05,2014,150237.0,1.465122864608792
Fairfield,2014,7,2014-07-01,2014_7,90,22,2.0,1.3312299899492136e-05,2014,150237.0,0.8463960209733499
Fairfield,2014,8,2014-08-01,2014_8,91,22,0.0,0.0,2014,150237.0,0.0
Fairfield,2014,9,2014-09-01,2014_9,92,22,2.0,1.3312299899492136e-05,2014,150237.0,0.8463960209733499
Fairfield,2014,10,2014-10-01,2014_10,93,22,1.0,6.656149949746068e-06,2014,150237.0,0.5101944215845647
Fairfield,2014,11,2014-11-01,2014_11,94,22,0.0,0.0,2014,150237.0,0.0
Fairfield,2014,12,2014-12-01,2014_12,95,22,0.0,0.0,2014,150237.0,0.0
Fairfield,2015,1,2015-01-01,2015_1,96,22,2.0,1.3235479025074614e-05,2015,151109.0,0.843095285860381
Fairfield,2015,2,2015-02-01,2015_2,97,22,1.0,6.617739512537307e-06,2015,151109.0,0.507885677107073
Fairfield,2015,3,2015-03-01,2015_3,98,22,1.0,6.617739512537307e-06,2015,151109.0,0.507885677107073
Fairfield,2015,4,2015-04-01,2015_4,99,22,3.0,1.985321853761192e-05,2015,151109.0,1.0937075647375996
Fairfield,2015,5,2015-05-01,2015_5,100,22,4.0,2.647095805014923e-05,2015,151109.0,1.293931181022202
Fairfield,2015,6,2015-06-01,2015_6,101,22,2.0,1.3235479025074614e-05,2015,151109.0,0.843095285860381
Fairfield,2015,7,2015-07-01,2015_7,102,22,2.0,1.3235479025074614e-05,2015,151109.0,0.843095285860381
Fairfield,2015,8,2015-08-01,2015_8,103,22,3.0,1.985321853761192e-05,2015,151109.0,1.0937075647375996
Fairfield,2015,9,2015-09-01,2015_9,104,22,2.0,1.3235479025074614e-05,2015,151109.0,0.843095285860381
Fairfield,2015,10,2015-10-01,2015_10,105,22,0.0,0.0,2015,151109.0,0.0
Fairfield,2015,11,2015-11-01,2015_11,106,22,0.0,0.0,2015,151109.0,0.0
Fairfield,2015,12,2015-12-01,2015_12,107,22,0.0,0.0,2015,151109.0,0.0
Fairfield,2016,1,2016-01-01,2016_1,108,22,2.0,1.310701880857199e-05,2016,152590.0,0.8375513229092283
Fairfield,2016,2,2016-02-01,2016_2,109,22,0.0,0.0,2016,152590.0,0.0
Fairfield,2016,3,2016-03-01,2016_3,110,22,3.0,1.9660528212857983e-05,2016,152590.0,1.0872320524869672
Fairfield,2016,4,2016-04-01,2016_4,111,22,1.0,6.553509404285995e-06,2016,152590.0,0.5040130349472413
Fairfield,2016,5,2016-05-01,2016_5,112,22,0.0,0.0,2016,152590.0,0.0
Fairfield,2016,6,2016-06-01,2016_6,113,22,2.0,1.310701880857199e-05,2016,152590.0,0.8375513229092283
Fairfield,2016,7,2016-07-01,2016_7,114,22,5.0,3.276754702142998e-05,2016,152590.0,1.4531944748160766
Fairfield,2016,8,2016-08-01,2016_8,115,22,4.0,2.621403761714398e-05,2016,152590.0,1.2868617301497645
Fairfield,2016,9,2016-09-01,2016_9,116,22,3.0,1.9660528212857983e-05,2016,152590.0,1.0872320524869672
Fairfield,2016,10,2016-10-01,2016_10,117,22,6.0,3.932105642571597e-05,2016,152590.0,1.5957660048966216
Fairfield,2016,11,2016-11-01,2016_11,118,22,1.0,6.553509404285995e-06,2016,152590.0,0.5040130349472413
Fairfield,2016,12,2016-12-01,2016_12,119,22,3.0,1.9660528212857983e-05,2016,152590.0,1.0872320524869672
Fairfield,2017,1,2017-01-01,2017_1,120,22,5.0,3.237482274784546e-05,2017,154441.0,1.44396928975612
Fairfield,2017,2,2017-02-01,2017_2,121,22,3.0,1.9424893648707272e-05,2017,154441.0,1.0792559458282531
Fairfield,2017,3,2017-03-01,2017_3,122,22,3.0,1.9424893648707272e-05,2017,154441.0,1.0792559458282531
Fairfield,2017,4,2017-04-01,2017_4,123,22,7.0,4.532475184698364e-05,2017,154441.0,1.7106353075644343
Fairfield,2017,5,2017-05-01,2017_5,124,22,0.0,0.0,2017,154441.0,0.0
Fairfield,2017,6,2017-06-01,2017_6,125,22,6.0,3.8849787297414545e-05,2017,154441.0,1.5861649312869972
Fairfield,2017,7,2017-07-01,2017_7,126,22,3.0,1.9424893648707272e-05,2017,154441.0,1.0792559458282531
Fairfield,2017,8,2017-08-01,2017_8,127,22,4.0,2.5899858198276363e-05,2017,154441.0,1.2781482525836503
Fairfield,2017,9,2017-09-01,2017_9,128,22,2.0,1.2949929099138182e-05,2017,154441.0,0.8307297541455657
Fairfield,2017,10,2017-10-01,2017_10,129,22,5.0,3.237482274784546e-05,2017,154441.0,1.44396928975612
Fairfield,2017,11,2017-11-01,2017_11,130,22,4.0,2.5899858198276363e-05,2017,154441.0,1.2781482525836503
Fairfield,2017,12,2017-12-01,2017_12,131,22,6.0,3.8849787297414545e-05,2017,154441.0,1.5861649312869972
Fairfield,2018,1,2018-01-01,2018_1,132,22,3.0,1.9262008256980873e-05,2018,155747.0,1.0737049351360657
Fairfield,2018,2,2018-02-01,2018_2,133,22,1.0,6.420669418993624e-06,2018,155747.0,0.49595577871284224
Fairfield,2018,3,2018-03-01,2018_3,134,22,2.0,1.2841338837987248e-05,2018,155747.0,0.8259869082013249
Fairfield,2018,4,2018-04-01,2018_4,135,22,1.0,6.420669418993624e-06,2018,155747.0,0.49595577871284224
Fairfield,2018,5,2018-05-01,2018_5,136,22,4.0,2.5682677675974496e-05,2018,155747.0,1.2720802588742592
Fairfield,2018,6,2018-06-01,2018_6,137,22,6.0,3.852401651396175e-05,2018,155747.0,1.5794737682402173
Fairfield,2018,7,2018-07-01,2018_7,138,22,2.0,1.2841338837987248e-05,2018,155747.0,0.8259869082013249
Fairfield,2018,8,2018-08-01,2018_8,139,22,0.0,0.0,2018,155747.0,0.0
Fairfield,2018,9,2018-09-01,2018_9,140,22,2.0,1.2841338837987248e-05,2018,155747.0,0.8259869082013249
Fairfield,2018,10,2018-10-01,2018_10,141,22,2.0,1.2841338837987248e-05,2018,155747.0,0.8259869082013249
Fairfield,2018,11,2018-11-01,2018_11,142,22,2.0,1.2841338837987248e-05,2018,155747.0,0.8259869082013249
Fairfield,2018,12,2018-12-01,2018_12,143,22,5.0,3.2103347094968124e-05,2018,155747.0,1.4375421479774821
Fairfield,2019,1,2019-01-01,2019_1,144,22,2.0,1.2710598732753306e-05,2019,157349.0,0.8202466270538867
Fairfield,2019,2,2019-02-01,2019_2,145,22,1.0,6.355299366376653e-06,2019,157349.0,0.49196687210127527
Fairfield,2019,3,2019-03-01,2019_3,146,22,2.0,1.2710598732753306e-05,2019,157349.0,0.8202466270538867
Fairfield,2019,4,2019-04-01,2019_4,147,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2019,5,2019-05-01,2019_5,148,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2019,6,2019-06-01,2019_6,149,22,2.0,1.2710598732753306e-05,2019,157349.0,0.8202466270538867
Fairfield,2019,7,2019-07-01,2019_7,150,22,5.0,3.177649683188327e-05,2019,157349.0,1.429748811650609
Fairfield,2019,8,2019-08-01,2019_8,151,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2019,9,2019-09-01,2019_9,152,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2019,10,2019-10-01,2019_10,153,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2019,11,2019-11-01,2019_11,154,22,4.0,2.5421197465506612e-05,2019,157349.0,1.26472534639806
Fairfield,2019,12,2019-12-01,2019_12,155,22,3.0,1.906589809912996e-05,2019,157349.0,1.066980507359501
Fairfield,2020,1,2020-01-01,2020_1,156,22,4.0,2.5086548592644625e-05,2020,159448.0,1.2552327330472308
Fairfield,2020,2,2020-02-01,2020_2,157,22,6.0,3.7629822888966937e-05,2020,159448.0,1.560874003335365
Fairfield,2020,3,2020-03-01,2020_3,158,22,5.0,3.135818574080578e-05,2020,159448.0,1.4196852711764691
Fairfield,2020,4,2020-04-01,2020_4,159,22,3.0,1.8814911444483468e-05,2020,159448.0,1.0583079186461852
Fairfield,2020,5,2020-05-01,2020_5,160,22,9.0,5.64447343334504e-05,2020,159448.0,1.8937854464888655
Fairfield,2020,6,2020-06-01,2020_6,161,22,8.0,5.017309718528925e-05,2020,159448.0,1.7946402688255483
Fairfield,2020,7,2020-07-01,2020_7,162,22,2.0,1.2543274296322313e-05,2020,159448.0,0.8128516710977677
Fairfield,2020,8,2020-08-01,2020_8,163,22,2.0,1.2543274296322313e-05,2020,159448.0,0.8128516710977677
Fairfield,2020,9,2020-09-01,2020_9,164,22,5.0,3.135818574080578e-05,2020,159448.0,1.4196852711764691
Fairfield,2020,10,2020-10-01,2020_10,165,22,5.0,3.135818574080578e-05,2020,159448.0,1.4196852711764691
Fairfield,2020,11,2020-11-01,2020_11,166,22,6.0,3.7629822888966937e-05,2020,159448.0,1.560874003335365
Fairfield,2020,12,2020-12-01,2020_12,167,22,5.0,3.135818574080578e-05,2020,159448.0,1.4196852711764691
Fairfield,2021,1,2021-01-01,2021_1,168,22,6.0,3.721876570166678e-05,2021,161209.0,1.5522062990092476
Fairfield,2021,2,2021-02-01,2021_2,169,22,7.0,4.3421893318611246e-05,2021,161209.0,1.6756355561902105
Fairfield,2021,3,2021-03-01,2021_3,170,22,4.0,2.4812510467777852e-05,2021,161209.0,1.2473917253836195
Fairfield,2021,4,2021-04-01,2021_4,171,22,3.0,1.860938285083339e-05,2021,161209.0,1.0511496427354672
Fairfield,2021,5,2021-05-01,2021_5,172,22,4.0,2.4812510467777852e-05,2021,161209.0,1.2473917253836195
Fairfield,2021,6,2021-06-01,2021_6,173,22,5.0,3.1015638084722315e-05,2021,161209.0,1.4113683176899474
Fairfield,2021,7,2021-07-01,2021_7,174,22,8.0,4.9625020935555705e-05,2021,161209.0,1.785490207334829
Fairfield,2021,8,2021-08-01,2021_8,175,22,6.0,3.721876570166678e-05,2021,161209.0,1.5522062990092476
Fairfield,2021,9,2021-09-01,2021_9,176,22,8.0,4.9625020935555705e-05,2021,161209.0,1.785490207334829
Fairfield,2021,10,2021-10-01,2021_10,177,22,6.0,3.721876570166678e-05,2021,161209.0,1.5522062990092476
Fairfield,2021,11,2021-11-01,2021_11,178,22,7.0,4.3421893318611246e-05,2021,161209.0,1.6756355561902105
Fairfield,2021,12,2021-12-01,2021_12,179,22,5.0,3.1015638084722315e-05,2021,161209.0,1.4113683176899474
Fairfield,2022,1,2022-01-01,2022_1,180,22,5.0,3.0683129188247133e-05,2022,162956.0,1.4032283972596062
Fairfield,2022,2,2022-02-01,2022_2,181,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,3,2022-03-01,2022_3,182,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,4,2022-04-01,2022_4,183,22,5.0,3.0683129188247133e-05,2022,162956.0,1.4032283972596062
Fairfield,2022,5,2022-05-01,2022_5,184,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,6,2022-06-01,2022_6,185,22,5.0,3.0683129188247133e-05,2022,162956.0,1.4032283972596062
Fairfield,2022,7,2022-07-01,2022_7,186,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,8,2022-08-01,2022_8,187,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,9,2022-09-01,2022_9,188,22,5.0,3.0683129188247133e-05,2022,162956.0,1.4032283972596062
Fairfield,2022,10,2022-10-01,2022_10,189,22,5.0,3.0683129188247133e-05,2022,162956.0,1.4032283972596062
Fairfield,2022,11,2022-11-01,2022_11,190,22,6.0,3.681975502589656e-05,2022,162956.0,1.5437201368016467
Fairfield,2022,12,2022-12-01,2022_12,191,22,3.0,1.840987751294828e-05,2022,162956.0,1.0441517914565013
Fairfield,2023,1,2023-01-01,2023_1,192,22,9.0,5.44267053701016e-05,2023,165360.0,1.8629431338203766
Fairfield,2023,2,2023-02-01,2023_2,193,22,4.0,2.4189646831156265e-05,2023,165360.0,1.2293377810090862
Fairfield,2023,3,2023-03-01,2023_3,194,22,0.0,0.0,2023,165360.0,0.0
Fairfield,2023,4,2023-04-01,2023_4,195,22,5.0,3.023705853894533e-05,2023,165360.0,1.3922033321869192
Fairfield,2023,5,2023-05-01,2023_5,196,22,5.0,3.023705853894533e-05,2023,165360.0,1.3922033321869192
Fairfield,2023,6,2023-06-01,2023_6,197,22,5.0,3.023705853894533e-05,2023,165360.0,1.3922033321869192
Fairfield,2023,7,2023-07-01,2023_7,198,22,3.0,1.8142235123367197e-05,2023,165360.0,1.034686384228993
Fairfield,2023,8,2023-08-01,2023_8,199,22,4.0,2.4189646831156265e-05,2023,165360.0,1.2293377810090862
Fairfield,2023,9,2023-09-01,2023_9,200,22,8.0,4.837929366231253e-05,2023,165360.0,1.7643761733918326
Fairfield,2023,10,2023-10-01,2023_10,201,22,2.0,1.2094823415578133e-05,2023,165360.0,0.7927582535032307
Fairfield,2023,11,2023-11-01,2023_11,202,22,4.0,2.4189646831156265e-05,2023,165360.0,1.2293377810090862
Fairfield,2023,12,2023-12-01,2023_12,203,22,0.0,0.0,2023,165360.0,0.0
Fairfield,2024,1,2024-01-01,2024_1,204,22,3.0,1.8142235123367197e-05,2023,165360.0,1.034686384228993
Fairfield,2024,2,2024-02-01,2024_2,205,22,4.0,2.4189646831156265e-05,2023,165360.0,1.2293377810090862
Fairfield,2024,3,2024-03-01,2024_3,206,22,6.0,3.6284470246734395e-05,2023,165360.0,1.5322213959963988
Fairfield,2024,4,2024-04-01,2024_4,207,22,0.0,0.0,2023,165360.0,0.0
Fairfield,2024,5,2024-05-01,2024_5,208,22,5.0,3.023705853894533e-05,2023,165360.0,1.3922033321869192
Fairfield,2024,6,2024-06-01,2024_6,209,22,0.0,0.0,2023,165360.0,0.0
Fairfield,2024,7,2024-07-01,2024_7,210,22,2.0,1.2094823415578133e-05,2023,165360.0,0.7927582535032307
Fairfield,2024,8,2024-08-01,2024_8,211,22,0.0,0.0,2023,165360.0,0.0
Fairfield,2024,9,2024-09-01,2024_9,212,22,0.0,0.0,2023,165360.0,0.0
Fayette,2007,1,2007-01-01,2007_1,0,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,2,2007-02-01,2007_2,1,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,3,2007-03-01,2007_3,2,23,1.0,3.4592500345925e-05,2007,28908.0,1.494980598213746
Fayette,2007,4,2007-04-01,2007_4,3,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,5,2007-05-01,2007_5,4,23,3.0,0.0001037775010377,2007,28908.0,2.43165970298039
Fayette,2007,6,2007-06-01,2007_6,5,23,1.0,3.4592500345925e-05,2007,28908.0,1.494980598213746
Fayette,2007,7,2007-07-01,2007_7,6,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,8,2007-08-01,2007_8,7,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,9,2007-09-01,2007_9,8,23,1.0,3.4592500345925e-05,2007,28908.0,1.494980598213746
Fayette,2007,10,2007-10-01,2007_10,9,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,11,2007-11-01,2007_11,10,23,0.0,0.0,2007,28908.0,0.0
Fayette,2007,12,2007-12-01,2007_12,11,23,1.0,3.4592500345925e-05,2007,28908.0,1.494980598213746
Fayette,2008,1,2008-01-01,2008_1,12,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,2,2008-02-01,2008_2,13,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,3,2008-03-01,2008_3,14,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,4,2008-04-01,2008_4,15,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,5,2008-05-01,2008_5,16,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,6,2008-06-01,2008_6,17,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,7,2008-07-01,2008_7,18,23,1.0,3.460686600221484e-05,2008,28896.0,1.4953027004214674
Fayette,2008,8,2008-08-01,2008_8,19,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,9,2008-09-01,2008_9,20,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,10,2008-10-01,2008_10,21,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,11,2008-11-01,2008_11,22,23,0.0,0.0,2008,28896.0,0.0
Fayette,2008,12,2008-12-01,2008_12,23,23,1.0,3.460686600221484e-05,2008,28896.0,1.4953027004214674
Fayette,2009,1,2009-01-01,2009_1,24,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,2,2009-02-01,2009_2,25,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,3,2009-03-01,2009_3,26,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,4,2009-04-01,2009_4,27,23,1.0,3.456738912509938e-05,2009,28929.0,1.4944173130495637
Fayette,2009,5,2009-05-01,2009_5,28,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,6,2009-06-01,2009_6,29,23,1.0,3.456738912509938e-05,2009,28929.0,1.4944173130495637
Fayette,2009,7,2009-07-01,2009_7,30,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,8,2009-08-01,2009_8,31,23,2.0,6.913477825019876e-05,2009,28929.0,2.0685673596162855
Fayette,2009,9,2009-09-01,2009_9,32,23,1.0,3.456738912509938e-05,2009,28929.0,1.4944173130495637
Fayette,2009,10,2009-10-01,2009_10,33,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,11,2009-11-01,2009_11,34,23,0.0,0.0,2009,28929.0,0.0
Fayette,2009,12,2009-12-01,2009_12,35,23,1.0,3.456738912509938e-05,2009,28929.0,1.4944173130495637
Fayette,2010,1,2010-01-01,2010_1,36,23,1.0,3.445305770887166e-05,2010,29025.0,1.4918486564508355
Fayette,2010,2,2010-02-01,2010_2,37,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,3,2010-03-01,2010_3,38,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,4,2010-04-01,2010_4,39,23,1.0,3.445305770887166e-05,2010,29025.0,1.4918486564508355
Fayette,2010,5,2010-05-01,2010_5,40,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,6,2010-06-01,2010_6,41,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,7,2010-07-01,2010_7,42,23,2.0,6.890611541774332e-05,2010,29025.0,2.0656736403173173
Fayette,2010,8,2010-08-01,2010_8,43,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,9,2010-09-01,2010_9,44,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,10,2010-10-01,2010_10,45,23,2.0,6.890611541774332e-05,2010,29025.0,2.0656736403173173
Fayette,2010,11,2010-11-01,2010_11,46,23,0.0,0.0,2010,29025.0,0.0
Fayette,2010,12,2010-12-01,2010_12,47,23,0.0,0.0,2010,29025.0,0.0
Fayette,2011,1,2011-01-01,2011_1,48,23,1.0,3.458292986581823e-05,2011,28916.0,1.494765954334355
Fayette,2011,2,2011-02-01,2011_2,49,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,3,2011-03-01,2011_3,50,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,4,2011-04-01,2011_4,51,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,5,2011-05-01,2011_5,52,23,1.0,3.458292986581823e-05,2011,28916.0,1.494765954334355
Fayette,2011,6,2011-06-01,2011_6,53,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,7,2011-07-01,2011_7,54,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,8,2011-08-01,2011_8,55,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,9,2011-09-01,2011_9,56,23,0.0,0.0,2011,28916.0,0.0
Fayette,2011,10,2011-10-01,2011_10,57,23,1.0,3.458292986581823e-05,2011,28916.0,1.494765954334355
Fayette,2011,11,2011-11-01,2011_11,58,23,2.0,6.916585973163646e-05,2011,28916.0,2.0689600488970536
Fayette,2011,12,2011-12-01,2011_12,59,23,2.0,6.916585973163646e-05,2011,28916.0,2.0689600488970536
Fayette,2012,1,2012-01-01,2012_1,60,23,0.0,0.0,2012,28853.0,0.0
Fayette,2012,2,2012-02-01,2012_2,61,23,0.0,0.0,2012,28853.0,0.0
Fayette,2012,3,2012-03-01,2012_3,62,23,0.0,0.0,2012,28853.0,0.0
Fayette,2012,4,2012-04-01,2012_4,63,23,1.0,3.465844106332097e-05,2012,28853.0,1.4964582460313027
Fayette,2012,5,2012-05-01,2012_5,64,23,0.0,0.0,2012,28853.0,0.0
Fayette,2012,6,2012-06-01,2012_6,65,23,1.0,3.465844106332097e-05,2012,28853.0,1.4964582460313027
Fayette,2012,7,2012-07-01,2012_7,66,23,1.0,3.465844106332097e-05,2012,28853.0,1.4964582460313027
Fayette,2012,8,2012-08-01,2012_8,67,23,0.0,0.0,2012,28853.0,0.0
Fayette,2012,9,2012-09-01,2012_9,68,23,1.0,3.465844106332097e-05,2012,28853.0,1.4964582460313027
Fayette,2012,10,2012-10-01,2012_10,69,23,2.0,6.931688212664194e-05,2012,28853.0,2.070865902353999
Fayette,2012,11,2012-11-01,2012_11,70,23,1.0,3.465844106332097e-05,2012,28853.0,1.4964582460313027
Fayette,2012,12,2012-12-01,2012_12,71,23,0.0,0.0,2012,28853.0,0.0
Fayette,2013,1,2013-01-01,2013_1,72,23,1.0,3.4710170079833394e-05,2013,28810.0,1.4976159013115595
Fayette,2013,2,2013-02-01,2013_2,73,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,3,2013-03-01,2013_3,74,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,4,2013-04-01,2013_4,75,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,5,2013-05-01,2013_5,76,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,6,2013-06-01,2013_6,77,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,7,2013-07-01,2013_7,78,23,1.0,3.4710170079833394e-05,2013,28810.0,1.4976159013115595
Fayette,2013,8,2013-08-01,2013_8,79,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,9,2013-09-01,2013_9,80,23,1.0,3.4710170079833394e-05,2013,28810.0,1.4976159013115595
Fayette,2013,10,2013-10-01,2013_10,81,23,0.0,0.0,2013,28810.0,0.0
Fayette,2013,11,2013-11-01,2013_11,82,23,1.0,3.4710170079833394e-05,2013,28810.0,1.4976159013115595
Fayette,2013,12,2013-12-01,2013_12,83,23,0.0,0.0,2013,28810.0,0.0
Fayette,2014,1,2014-01-01,2014_1,84,23,0.0,0.0,2014,28809.0,0.0
Fayette,2014,2,2014-02-01,2014_2,85,23,2.0,6.942274983512097e-05,2014,28809.0,2.0721997560724064
Fayette,2014,3,2014-03-01,2014_3,86,23,3.0,0.0001041341247526,2014,28809.0,2.434789196745526
