month_index,month_label,year,month,rank,observed_birth,observed_death,observed_persistence,fitted_birth,fitted_death,fitted_persistence,radius_median_monthwise,radius_90_monthwise,radius_95_monthwise,radius_99_monthwise,observed_persistence_over_radius95,fitted_persistence_over_radius95,observed_persistence_over_2radius95,fitted_persistence_over_2radius95
81,2013_10,2013,10,7,2.9101068009195936e-05,5.212405525149856e-05,2.302298724230263e-05,1.3234013454360024e-05,1.9792274808155296e-05,6.558261353795272e-06,1.7878893563131742e-05,2.893235792992544e-05,3.182329244692884e-05,4.580945707756649e-05,0.723463396526229,0.2060836842929553,0.3617316982631145,0.1030418421464776
81,2013_10,2013,10,8,5.927085000325989e-06,2.720496218510256e-05,2.127787718477657e-05,1.869546685937998e-05,2.4905776078080987e-05,6.210309218701005e-06,1.3563900199593132e-05,2.3016781069568413e-05,2.5608203665813136e-05,3.9067201736090314e-05,0.8309008106329013,0.2425124893469879,0.4154504053164506,0.1212562446734939
81,2013_10,2013,10,9,2.5393600812595227e-05,4.382601073737263e-05,1.8432409924777403e-05,1.7996886871682652e-05,2.3067867944250588e-05,5.070981072567936e-06,1.2572591104861968e-05,2.2311360913464767e-05,2.4854689203398812e-05,3.170618327383008e-05,0.741606936781041,0.2040251250405695,0.3708034683905205,0.1020125625202847
81,2013_10,2013,10,10,1.892362425251684e-05,3.623904592475456e-05,1.731542167223772e-05,1.279109813474406e-05,1.710662035030525e-05,4.315522215561189e-06,1.313272406070792e-05,2.6732909005015595e-05,3.081593679734415e-05,3.408121863103339e-05,0.5618982731600761,0.1400418959819881,0.280949136580038,0.070020947990994
82,2013_11,2013,11,1,0.0,0.0001425923285327,0.0001425923285327,2.437629425866579e-06,3.4660667962725974e-05,3.222303853685939e-05,4.083952078774591e-05,7.228357843677404e-05,0.000101264301454,0.0001163636161389,1.4081203986519797,0.3182072860244177,0.7040601993259897,0.1591036430122088
82,2013_11,2013,11,2,0.0,7.618080243778567e-05,7.618080243778567e-05,9.286127165573956e-06,2.8644700060316827e-05,1.935857289474287e-05,3.695703182540496e-05,4.6970921826046925e-05,5.779319431257625e-05,7.372980189965216e-05,1.3181621701987865,0.3349628468369725,0.6590810850993932,0.1674814234184862
82,2013_11,2013,11,3,1.1483203354407744e-05,5.440992437020512e-05,4.2926721015797375e-05,2.1607722923514025e-05,3.1587688430835295e-05,9.979965507321272e-06,2.1607722923514025e-05,3.827154521337163e-05,4.02961472906388e-05,4.418698314605994e-05,1.0652810231753764,0.2476655010053459,0.5326405115876882,0.1238327505026729
82,2013_11,2013,11,4,0.0,3.280086594286089e-05,3.280086594286089e-05,1.3855346384994474e-05,2.273155600058143e-05,8.876209615586957e-06,2.4850785240937016e-05,4.5163252309743114e-05,4.7127677643625496e-05,5.2768632749890454e-05,0.6960000488650759,0.1883438789984075,0.3480000244325379,0.0941719394992037
82,2013_11,2013,11,5,1.6396668197022365e-05,4.282796336561903e-05,2.6431295168596665e-05,9.368086427426563e-06,1.7752681608341497e-05,8.384595180914932e-06,2.6073329129031137e-05,4.048504479081987e-05,4.784905027738029e-05,5.354348265802097e-05,0.5523891282141402,0.1752301275011635,0.2761945641070701,0.0876150637505817
82,2013_11,2013,11,6,0.0,2.5823778535275283e-05,2.5823778535275283e-05,2.040816493928935e-05,2.8002586295018313e-05,7.594421355728959e-06,1.850904161195843e-05,2.317579595631872e-05,3.1994001272582265e-05,4.187086419372878e-05,0.807144386701183,0.2373701648326529,0.4035721933505915,0.1186850824163264
82,2013_11,2013,11,7,5.376344086021505e-06,3.023934441101317e-05,2.4863000324991664e-05,1.8559051816841548e-05,2.51971073910647e-05,6.638055574223151e-06,1.5501276883079615e-05,2.274190357652903e-05,2.5981274860272333e-05,3.97542190036487e-05,0.9569584425208244,0.2554938358461125,0.4784792212604122,0.1277469179230562
82,2013_11,2013,11,8,1.6949439821013915e-05,4.0454056328228034e-05,2.350461650721412e-05,1.4521332374713962e-05,1.9002660063938903e-05,4.48132768922494e-06,1.4658306679025952e-05,2.873801260213896e-05,3.178454156125155e-05,4.207417036130709e-05,0.7394983646977792,0.140990792036092,0.3697491823488896,0.070495396018046
82,2013_11,2013,11,9,1.0581674655831032e-05,2.9985606908683833e-05,1.94039322528528e-05,1.223528622396256e-05,1.646434505308385e-05,4.22905882912129e-06,1.5286726545582607e-05,2.879886048713251e-05,3.1285421837072586e-05,3.9489985907179275e-05,0.6202228102885777,0.1351766599518866,0.3101114051442888,0.0675883299759433
82,2013_11,2013,11,10,1.8760469011725297e-05,3.5510102624196586e-05,1.6749633612471293e-05,1.7027755495034976e-05,2.1255862782888105e-05,4.228107287853129e-06,1.110738227969432e-05,2.1703154314800693e-05,2.5255765124088637e-05,3.2035076359473175e-05,0.6632004031624328,0.1674115698763928,0.3316002015812164,0.0837057849381964
83,2013_12,2013,12,1,0.0,7.550018875047188e-05,7.550018875047188e-05,2.0844325944377294e-06,3.673794466127015e-05,3.465351206683242e-05,3.876224408920173e-05,7.018343248602985e-05,9.446551911012988e-05,0.0001142624328396,0.7992354190363596,0.3668376820798776,0.3996177095181798,0.1834188410399388
83,2013_12,2013,12,2,0.0,5.1647557070550566e-05,5.1647557070550566e-05,9.748840695523608e-06,2.73747907363308e-05,1.762595004080719e-05,3.822694114939099e-05,4.8125398014141086e-05,5.239971333216891e-05,7.007697392718719e-05,0.9856457943414628,0.3363749326083884,0.4928228971707314,0.1681874663041942
83,2013_12,2013,12,3,0.0,5.0848319463041746e-05,5.0848319463041746e-05,1.1020589173478134e-05,2.1311209650061153e-05,1.029062047658302e-05,2.979849358721707e-05,4.8117163411730105e-05,4.997047075657083e-05,5.54563637269444e-05,1.0175673491400017,0.2059340310543274,0.5087836745700007,0.1029670155271637
83,2013_12,2013,12,4,0.0,4.556113902847571e-05,4.556113902847571e-05,9.526452387581595e-06,1.8382986424970607e-05,8.856534037389012e-06,2.7292928465552253e-05,4.720519227288208e-05,5.13844554354945e-05,5.44170694850628e-05,0.8866716333244186,0.1723582348460823,0.4433358166622093,0.0861791174230411
83,2013_12,2013,12,5,0.0,3.4963812454109994e-05,3.4963812454109994e-05,1.442060707001573e-05,2.319736669421918e-05,8.776759624203451e-06,1.678344251735926e-05,3.357350606333135e-05,4.2324289989170626e-05,4.841364230489762e-05,0.8260933015782679,0.2073693292066832,0.4130466507891339,0.1036846646033416
83,2013_12,2013,12,6,1.2908246340973173e-05,4.663254718630869e-05,3.372430084533551e-05,2.067907216672839e-05,2.9173516545637196e-05,8.494444378908806e-06,1.711206549555697e-05,2.1613685079553255e-05,2.5270918065017227e-05,3.9370811732989755e-05,1.334510315714267,0.3361351715459735,0.6672551578571335,0.1680675857729867
83,2013_12,2013,12,7,1.0581674655831032e-05,3.998080921157844e-05,2.939913455574741e-05,1.6441639642817815e-05,2.3696747296805913e-05,7.255107653988098e-06,1.5450367560829076e-05,2.4225809850843487e-05,2.7261263302460295e-05,4.1908212716556174e-05,1.078421576783427,0.2661324815909515,0.5392107883917135,0.1330662407954757
83,2013_12,2013,12,8,0.0,2.5589191125668516e-05,2.5589191125668516e-05,1.2072775712309422e-05,1.6607041508062994e-05,4.534265795753572e-06,1.575620355451943e-05,2.875197510845676e-05,3.210216453187856e-05,3.9347289452200125e-05,0.7971173127674168,0.1412448618924399,0.3985586563837084,0.0706224309462199
83,2013_12,2013,12,9,2.525698987194706e-05,4.3054578854461175e-05,1.7797588982514113e-05,2.5808368255570065e-05,2.9622685983178124e-05,3.814317727608059e-06,1.1456841970749672e-05,2.5808368255570065e-05,2.5808368255570065e-05,2.7488382194000533e-05,0.6896053561492779,0.1477938353109495,0.3448026780746389,0.0738969176554747
83,2013_12,2013,12,10,1.9032936496607377e-05,3.175107159866646e-05,1.271813510205908e-05,1.4139449971595616e-05,1.7664798895484016e-05,3.5253489238884e-06,1.4061041821022034e-05,2.1502886921888205e-05,2.6317896927248102e-05,3.32932117037822e-05,0.4832504336199988,0.1339525317556224,0.2416252168099994,0.0669762658778112
84,2014_1,2014,1,1,0.0,7.614986293024673e-05,7.614986293024673e-05,9.798527754545785e-07,3.928510913779077e-05,3.830525636233619e-05,3.768730907901488e-05,8.787664060780923e-05,9.867446870580924e-05,0.0001391779668517,0.7717281271336968,0.3881982529497122,0.3858640635668484,0.1940991264748561
84,2014_1,2014,1,2,0.0,6.935774726036899e-05,6.935774726036899e-05,1.2874368515360995e-05,3.0317996895788342e-05,1.7443628380427345e-05,3.866179202605755e-05,4.722843402972831e-05,6.01582242831124e-05,8.919548650917964e-05,1.152922116416908,0.28996248789418,0.5764610582084541,0.14498124394709
84,2014_1,2014,1,3,0.0,5.234104678354921e-05,5.234104678354921e-05,1.0853323540243703e-05,2.6127805455693383e-05,1.527448191544968e-05,2.7303842109159276e-05,4.5257424940137715e-05,4.974856664203539e-05,6.059118166653703e-05,1.052111654998383,0.307033608131001,0.5260558274991916,0.1535168040655005
84,2014_1,2014,1,4,3.877321546275833e-05,7.167174341515857e-05,3.2898527952400245e-05,2.239564005044894e-05,3.415715734590217e-05,1.176151729545323e-05,2.239564005044894e-05,3.4822631575943724e-05,3.613831796867008e-05,4.199270558434456e-05,0.9103502819616964,0.3254583488265782,0.4551751409808481,0.1627291744132891
84,2014_1,2014,1,5,1.4385177513090512e-05,4.5448347952551926e-05,3.106317043946141e-05,1.5006816401144682e-05,2.630228505077025e-05,1.1295468649625567e-05,1.912128978456929e-05,3.7382704911910583e-05,4.131754565885447e-05,4.508542541932603e-05,0.7518154804242222,0.2733818882391654,0.3759077402121111,0.1366909441195827
84,2014_1,2014,1,6,1.6390809345383858e-05,4.413646996513219e-05,2.7745660619748337e-05,2.507782927252056e-05,3.5098832901162484e-05,1.0021003628641923e-05,1.5195388292822326e-05,2.507782927252056e-05,2.579138204129626e-05,3.5500661080051224e-05,1.0757725419802224,0.3885407774037328,0.5378862709901112,0.1942703887018664
84,2014_1,2014,1,7,2.213964952934795e-05,4.542357483533954e-05,2.328392530599159e-05,1.2874368515360995e-05,1.780780357672278e-05,4.933435061361782e-06,1.969310651762568e-05,3.318225336217413e-05,3.6638747234283344e-05,5.161494625839819e-05,0.6355000392645664,0.134650757292965,0.3177500196322832,0.0673253786464825
84,2014_1,2014,1,8,5.891085609256073e-06,2.733809016102135e-05,2.1447004551765276e-05,1.7171521202279725e-05,2.1238486458154356e-05,4.066965255874631e-06,1.7171521202279725e-05,2.6868503487484748e-05,3.007645901971607e-05,4.418658522017307e-05,0.713082764753194,0.1352208799981609,0.356541382376597,0.0676104399990804
84,2014_1,2014,1,9,7.698585000076985e-06,2.7532723789420552e-05,1.9834138789343567e-05,1.1162784681972223e-05,1.5081588342673728e-05,3.918803660701503e-06,1.821490432375647e-05,3.178206186704111e-05,3.591651744196856e-05,4.626310393493735e-05,0.5522288963953759,0.1091086758907858,0.2761144481976879,0.0545543379453929
84,2014_1,2014,1,10,7.698585000076985e-06,2.664073634995271e-05,1.894215134987573e-05,2.022396266140165e-05,2.33472588836497e-05,3.1232962222480556e-06,1.1487450420701154e-05,2.022396266140165e-05,2.386308206943266e-05,2.9198587367204168e-05,0.7937847799693744,0.130884024668751,0.3968923899846872,0.0654420123343755
85,2014_2,2014,2,1,0.0,7.167174341515857e-05,7.167174341515857e-05,5.356169349019752e-07,4.730660643137728e-05,4.6770989496475304e-05,4.4344021375423195e-05,9.065297141222271e-05,9.546385436022272e-05,0.0001311564695581,0.7507736189313378,0.4899340154441067,0.3753868094656689,0.2449670077220533
85,2014_2,2014,2,2,0.0,5.164355617527823e-05,5.164355617527823e-05,1.5685392975421636e-05,3.839590452331231e-05,2.271051154789067e-05,3.184690144264335e-05,5.533139589611737e-05,6.573822022928769e-05,9.245133132878768e-05,0.7855940729023569,0.3454689139541488,0.3927970364511784,0.1727344569770744
85,2014_2,2014,2,3,1.6347081228646626e-05,6.66244711682601e-05,5.027738993961348e-05,1.1831211335118983e-05,3.113384348937592e-05,1.930263215425694e-05,3.526979468119086e-05,4.6412587436140735e-05,5.558514363285449e-05,7.300028126322408e-05,0.904511289413962,0.3472624318784311,0.4522556447069809,0.1736312159392155
85,2014_2,2014,2,4,2.3193784065870348e-05,6.942274983512097e-05,4.622896576925062e-05,2.8566442308084185e-05,4.48328255528013e-05,1.6266383244717116e-05,2.2569081362437895e-05,2.8566442308084185e-05,3.131703737744543e-05,4.6014324117877784e-05,1.4761602514337702,0.5194100274769984,0.7380801257168851,0.2597050137384992
85,2014_2,2014,2,5,0.0,4.502190183106723e-05,4.502190183106723e-05,2.9863629919365884e-05,4.422982740562736e-05,1.4366197486261472e-05,1.999670067838653e-05,2.9863629919365884e-05,2.9863629919365884e-05,4.6241008674142086e-05,1.507583035037263,0.4810599891925837,0.7537915175186315,0.2405299945962918
85,2014_2,2014,2,6,1.7907347384631914e-05,5.754898857652577e-05,3.964164119189385e-05,1.9620533662658032e-05,2.8498836193335095e-05,8.878302530677066e-06,1.9620533662658032e-05,3.963652605967421e-05,4.2886394202496e-05,4.9164922053370734e-05,0.9243407362418616,0.2070190953512325,0.4621703681209307,0.1035095476756162
85,2014_2,2014,2,7,1.695271001178617e-05,5.0584248065152515e-05,3.3631538053366344e-05,2.6667839086014375e-05,3.3120112908450115e-05,6.452273822435739e-06,1.7174108285534695e-05,2.8238547436777157e-05,3.5629948849987514e-05,3.858280258554113e-05,0.9439120498029604,0.1810913018596152,0.4719560249014802,0.0905456509298076
85,2014_2,2014,2,8,2.389943119353759e-05,4.454717793627774e-05,2.0647746742740143e-05,2.0010661900525387e-05,2.6163909791704992e-05,6.153247891179606e-06,1.853681883017154e-05,2.8307265877836544e-05,3.746902262605449e-05,4.414246307367984e-05,0.5510617917314584,0.1642222684212979,0.2755308958657292,0.0821111342106489
85,2014_2,2014,2,9,4.270193439762821e-05,5.8509860241220195e-05,1.5807925843591984e-05,2.1139546280811743e-05,2.592752951773129e-05,4.787983236919543e-06,1.379767798026921e-05,2.5831635089351965e-05,3.1658187103376284e-05,4.5770764062881504e-05,0.4993313670164676,0.1512399690255451,0.2496656835082338,0.0756199845127725
85,2014_2,2014,2,10,0.0,1.5747535510692576e-05,1.5747535510692576e-05,8.298788321673928e-06,1.2403850697307224e-05,4.105062375633296e-06,2.325109650366824e-05,3.859425508733506e-05,4.367584228506693e-05,5.922596237998674e-05,0.3605548213108363,0.0939893121886477,0.1802774106554181,0.0469946560943238
86,2014_3,2014,3,1,0.0,0.0001041341247526,0.0001041341247526,5.521014328124995e-07,4.9284538035742394e-05,4.8732436602929896e-05,5.484958671685761e-05,9.34859227558576e-05,0.0001030151878246,0.0001291785379537,1.010861863688764,0.4730606974757692,0.505430931844382,0.2365303487378846
86,2014_3,2014,3,2,1.0512870381564633e-05,7.574724658758654e-05,6.523437620602191e-05,3.296348961966225e-05,4.898468052449347e-05,1.6021190904831224e-05,3.296348961966225e-05,5.514944422810653e-05,5.8111765626196515e-05,8.186255532760653e-05,1.122567444011967,0.2756961646611705,0.5612837220059835,0.1378480823305852
86,2014_3,2014,3,3,2.309575500023096e-05,6.513102190573371e-05,4.2035266905502745e-05,1.8300637601877503e-05,2.8541173202695357e-05,1.0240535600817854e-05,4.078550548903848e-05,5.888415099954856e-05,6.767280668858283e-05,7.559295154990464e-05,0.621154477882688,0.1513242334981437,0.310577238941344,0.0756621167490718
86,2014_3,2014,3,4,3.050138171259158e-05,6.355698538002404e-05,3.3055603667432456e-05,2.2135662817627163e-05,3.226300884242033e-05,1.0127346024793167e-05,3.3125316072166174e-05,4.470940937438532e-05,5.5099940530750506e-05,6.704514435695736e-05,0.5999208592427534,0.1837995817643621,0.2999604296213767,0.091899790882181
86,2014_3,2014,3,5,2.3414268655318552e-05,5.254584625085387e-05,2.9131577595535317e-05,3.6647678652230966e-05,4.5511464586975944e-05,8.863785934744978e-06,2.1250508652076996e-05,3.6647678652230966e-05,3.6647678652230966e-05,4.986211184693034e-05,0.7949092184522826,0.2418648673182847,0.3974546092261413,0.1209324336591423
86,2014_3,2014,3,6,2.3431825104857417e-05,5.224114512590116e-05,2.8809320021043744e-05,2.246121344841656e-05,3.012501702305603e-05,7.663803574639472e-06,2.246121344841656e-05,4.1260213372775064e-05,4.203546789540261e-05,6.045352103933964e-05,0.6853574246569668,0.1823175513047555,0.3426787123284834,0.0911587756523777
86,2014_3,2014,3,7,1.6431397740761055e-05,4.315553253927153e-05,2.672413479851048e-05,1.2081881661243833e-05,1.8757577362463117e-05,6.675695701219284e-06,2.8275634685788683e-05,4.998039349263724e-05,5.2914166052695454e-05,6.138230315626047e-05,0.5050468861570416,0.1261608412116177,0.2525234430785208,0.0630804206058088
86,2014_3,2014,3,8,2.5879582303541625e-05,4.903242677824268e-05,2.3152844474701055e-05,2.3382663221542573e-05,2.987945651936991e-05,6.496793297827338e-06,1.6593803928399954e-05,3.526860633652807e-05,3.9899344680825465e-05,4.633860334991611e-05,0.5802813219092212,0.1628295740142699,0.2901406609546106,0.0814147870071349
86,2014_3,2014,3,9,1.6431397740761055e-05,3.462049446721223e-05,1.8189096726451177e-05,2.4402429627999885e-05,2.9034919466463796e-05,4.632489838463911e-06,1.4385761804025338e-05,2.9305137716900192e-05,3.910044278654552e-05,4.794323887742896e-05,0.4651890216626921,0.1184766592990592,0.232594510831346,0.0592383296495296
86,2014_3,2014,3,10,2.4441511463068877e-05,3.671029838589407e-05,1.2268786922825191e-05,2.355989255140676e-05,2.5668444425946303e-05,2.108551874539547e-06,1.3150929029366128e-05,2.727522351136839e-05,3.8186343281059506e-05,4.649898001167978e-05,0.3212872945839392,0.05521743359976,0.1606436472919696,0.02760871679988
87,2014_4,2014,4,1,0.0,6.958135219761104e-05,6.958135219761104e-05,8.328094574493927e-07,4.619677845068861e-05,4.536396899323921e-05,3.556602764881673e-05,7.415693889735143e-05,9.25187160700114e-05,0.0001129302880961,0.7520786620618142,0.4903220766586414,0.3760393310309071,0.2451610383293207
87,2014_4,2014,4,2,1.5747535510692576e-05,6.897978892184589e-05,5.323225341115331e-05,1.3913310636721294e-05,2.6424412696219216e-05,1.2511102059497922e-05,4.293333456414977e-05,5.993862059431362e-05,6.730288772321047e-05,8.713452439208078e-05,0.7909356524206811,0.1858925000506816,0.3954678262103405,0.0929462500253408
87,2014_4,2014,4,3,1.7907347384631914e-05,5.254584625085387e-05,3.4638498866221955e-05,2.214548649286171e-05,3.377151105224817e-05,1.1626024559386453e-05,2.37774775242776e-05,3.790023236291041e-05,4.237835187799856e-05,5.756381136143995e-05,0.8173630481416886,0.2743387612820852,0.4086815240708443,0.1371693806410426
87,2014_4,2014,4,4,1.8157058556513844e-05,5.0990056938896914e-05,3.283299838238307e-05,1.4763368441035094e-05,2.4654864094464213e-05,9.891495653429118e-06,2.5929383970688305e-05,4.4926488103146825e-05,4.67427666726928e-05,5.232329424942854e-05,0.7024188065779206,0.2116155366389073,0.3512094032889603,0.1058077683194536
87,2014_4,2014,4,5,2.185633105056098e-05,5.131494547787043e-05,2.945861442730945e-05,1.2184901663651966e-05,2.2026196295166084e-05,9.841294631514118e-06,2.342215165738584e-05,4.310482561056762e-05,4.7334801093940496e-05,5.0637254217931174e-05,0.6223457951971949,0.2079082282818325,0.3111728975985974,0.1039541141409162
87,2014_4,2014,4,6,1.2893528922027304e-05,3.5640459049112556e-05,2.2746930127085252e-05,1.8088703163730144e-05,2.3281636797035356e-05,5.1929336333052124e-06,1.8088703163730144e-05,3.0440405356860383e-05,3.763017262703188e-05,4.810359359879574e-05,0.6044864676157463,0.13799919773886,0.3022432338078731,0.06899959886943
87,2014_4,2014,4,7,1.58900829992002e-05,3.082956185026699e-05,1.4939478851066787e-05,1.7403237065106755e-05,2.2335159935260892e-05,4.9319228701541375e-06,1.7403237065106755e-05,2.8654897003636025e-05,3.211139087574523e-05,4.581242616782201e-05,0.4652392326721375,0.1535879554155151,0.2326196163360687,0.0767939777077575
87,2014_4,2014,4,8,1.306028628147529e-05,2.4441511463068877e-05,1.1381225181593586e-05,1.3258548846237885e-05,1.8152149048518585e-05,4.893600202280697e-06,1.6263755688257104e-05,2.995484089712052e-05,3.316279642935185e-05,4.646987672274529e-05,0.3431925653748623,0.1475629539476789,0.1715962826874311,0.0737814769738394
87,2014_4,2014,4,9,2.9698118624185157e-05,3.581501544522541e-05,6.116896821040252e-06,1.076881771497213e-05,1.338418584517748e-05,2.6153681302053502e-06,1.9309976612115773e-05,3.2497353481056814e-05,3.56482409330652e-05,5.123783992608639e-05,0.1715904252477877,0.073365979968439,0.0857952126238938,0.0366829899842195
87,2014_4,2014,4,10,2.4143042699385317e-05,3.0176532716390887e-05,6.0334900170055705e-06,2.6103079261735458e-05,2.869096047777313e-05,2.5878812160376683e-06,1.0212996262535258e-05,2.039584527693696e-05,2.6103079261735458e-05,3.219925446468562e-05,0.2311409300223852,0.0991408404383634,0.1155704650111926,0.0495704202191817
88,2014_5,2014,5,1,0.0,0.0001522997258604,0.0001522997258604,1.0541766867925869e-06,3.222456233992952e-05,3.1170385653136936e-05,3.9447181075229054e-05,7.528305278277047e-05,9.862267351217048e-05,0.0001200751635204,1.544266855042203,0.3160569932155649,0.7721334275211015,0.1580284966077824
88,2014_5,2014,5,2,8.07271905323151e-06,6.897978892184589e-05,6.0907069868614385e-05,1.0788202798681925e-05,2.9492717753592843e-05,1.8704514954910916e-05,3.182938682103616e-05,4.217902566156573e-05,4.6657145176653885e-05,6.329194015144804e-05,1.305417844105276,0.400892829685392,0.652708922052638,0.200446414842696
88,2014_5,2014,5,3,0.0,5.164355617527823e-05,5.164355617527823e-05,7.999108058266456e-06,2.4494861821883467e-05,1.649575376361701e-05,2.5473491554311613e-05,4.426729083989145e-05,4.562153139084966e-05,5.165500110836326e-05,1.131999619496254,0.3615782561592304,0.565999809748127,0.1807891280796152
88,2014_5,2014,5,4,2.3193784065870348e-05,6.0597797270069235e-05,3.7404013204198886e-05,1.190291017434096e-05,2.4415791824661092e-05,1.2512881650320131e-05,1.9296870276460867e-05,3.223661731903775e-05,4.110642020521703e-05,4.774469309379755e-05,0.9099311741928756,0.3044021247253259,0.4549655870964378,0.1522010623626629
88,2014_5,2014,5,5,1.1618315111942466e-05,4.413646996513219e-05,3.251815485318972e-05,2.046728215470703e-05,3.1101302218374315e-05,1.063402006366728e-05,2.015857373280909e-05,2.1139842907526846e-05,2.7452876873203345e-05,4.0286793307650054e-05,1.1845080937557615,0.3873553985901969,0.5922540468778807,0.1936776992950984
88,2014_5,2014,5,6,1.2801201606124097e-05,4.023537695518785e-05,2.7434175349063755e-05,2.286671520384353e-05,2.916931263494746e-05,6.3025974311039285e-06,1.7610280013061216e-05,2.286671520384353e-05,2.286671520384353e-05,3.545348243619231e-05,1.199742731061456,0.2756232093206182,0.599871365530728,0.1378116046603091
88,2014_5,2014,5,7,9.532979342033763e-06,3.488940060009769e-05,2.5356421258063923e-05,1.142181846191005e-05,1.686550829472846e-05,5.44368983281841e-06,1.661323099383003e-05,2.9998141914986378e-05,3.216691848351422e-05,3.9830404391785185e-05,0.788276355133591,0.1692325559754298,0.3941381775667955,0.0846162779877149
88,2014_5,2014,5,8,2.5657472738935215e-05,5.0998105784642285e-05,2.534063304570707e-05,1.3578820424204204e-05,1.886237831887502e-05,5.2835578946708175e-06,1.3578820424204204e-05,2.656119651646452e-05,2.9244611626764084e-05,3.606271934198279e-05,0.866506054828775,0.1806677401670607,0.4332530274143875,0.0903338700835303
88,2014_5,2014,5,9,1.6390809345383858e-05,3.918085884442587e-05,2.279004949904201e-05,9.102875865476845e-06,1.4006701103225654e-05,4.90382523774881e-06,1.6169831613165233e-05,2.8667097154909455e-05,3.181861280017458e-05,3.769153495368617e-05,0.7162489968424068,0.1541181342048294,0.3581244984212034,0.0770590671024147
88,2014_5,2014,5,10,1.539717000015397e-05,3.671029838589407e-05,2.13131283857401e-05,2.285460981895646e-05,2.729941154343705e-05,4.44480172448059e-06,8.3932036544785e-06,2.285460981895646e-05,2.285460981895646e-05,2.4398824513474778e-05,0.9325527127600404,0.1944816279818484,0.4662763563800201,0.0972408139909242
89,2014_6,2014,6,1,0.0,0.0001308472358521,0.0001308472358521,2.3056660483831353e-07,7.473993594359432e-05,7.4509369338756e-05,3.233790965010569e-05,9.869803830080568e-05,0.0001215309178346,0.000153923640023,1.0766580075550465,0.6130898265753046,0.5383290037775232,0.3065449132876523
89,2014_6,2014,6,2,1.1782171218512148e-05,0.000103395241234,9.161307001551004e-05,1.0927513195148004e-05,4.828623926134939e-05,3.735872606620139e-05,2.3874245657109257e-05,5.8791606332350613e-05,8.179224142195059e-05,9.44842215302506e-05,1.1200704177171974,0.4567514646465651,0.5600352088585987,0.2283757323232825
89,2014_6,2014,6,3,1.7647889312438234e-05,6.897978892184589e-05,5.133189960940766e-05,1.2684322463358517e-05,3.869954501611544e-05,2.6015222552756925e-05,3.065820224425355e-05,4.801944210611497e-05,5.502775540331424e-05,8.316386537676848e-05,0.932836515558038,0.4727654683002038,0.466418257779019,0.2363827341501019
89,2014_6,2014,6,4,2.389943119353759e-05,6.813536225300931e-05,4.423593105947172e-05,1.5237345818409151e-05,3.835049875484031e-05,2.311315293643116e-05,1.9933050713322305e-05,3.3321244660318265e-05,3.862191946196534e-05,5.537680166458937e-05,1.1453581716215588,0.5984465106451498,0.5726790858107794,0.2992232553225749
89,2014_6,2014,6,5,1.8956627236882015e-05,4.0428869447094785e-05,2.147224221021277e-05,1.2873916560402904e-05,2.9298104486296212e-05,1.642418792589331e-05,2.180335161827312e-05,4.048069671389917e-05,4.2400189094316574e-05,5.084185194071293e-05,0.5064185483335725,0.3873611952380384,0.2532092741667862,0.1936805976190192
89,2014_6,2014,6,6,1.7907347384631914e-05,3.581661891117478e-05,1.790927152654287e-05,2.923815043892741e-05,4.242585045102954e-05,1.3187700012102131e-05,1.5917782263951055e-05,2.923815043892741e-05,2.923815043892741e-05,3.380549312881878e-05,0.6125309315974593,0.4510442628595326,0.3062654657987296,0.2255221314297663
89,2014_6,2014,6,7,3.4711374917560485e-05,4.6733077485311795e-05,1.202170256775131e-05,2.4425578326515906e-05,3.61266586547123e-05,1.1701080328196394e-05,1.384169472148278e-05,2.4474859108098222e-05,2.9296959271359018e-05,3.526143687131207e-05,0.4103396006528172,0.3993957263556522,0.2051698003264086,0.1996978631778261
89,2014_6,2014,6,8,2.560240321224819e-05,3.699547422032038e-05,1.1393071008072192e-05,1.348216684960062e-05,2.2966035177395715e-05,9.483868327795096e-06,1.6289749910266195e-05,2.8835793241521552e-05,3.792417976506303e-05,4.841919521843538e-05,0.3004170710784325,0.2500744481896992,0.1502085355392162,0.1250372240948496
89,2014_6,2014,6,9,3.310271773312589e-05,4.3359493561115205e-05,1.0256775827989314e-05,2.5600905706623576e-05,3.349898190267091e-05,7.898076196047333e-06,9.743729444383876e-06,2.5600905706623576e-05,2.5600905706623576e-05,3.61766972730895e-05,0.4006411314321444,0.3085076866637538,0.2003205657160722,0.1542538433318769
89,2014_6,2014,6,10,2.309575500023096e-05,3.331223558413005e-05,1.0216480583899094e-05,1.331019799332262e-05,2.104293525682891e-05,7.732737263506293e-06,1.3668439660731574e-05,2.6755927130246277e-05,3.027201022104152e-05,4.758736489968016e-05,0.3374893345139599,0.2554418159561603,0.1687446672569799,0.1277209079780801
90,2014_7,2014,7,1,0.0,0.0001402327864254,0.0001402327864254,1.672111785509086e-07,4.336946412291778e-05,4.320225294436687e-05,5.1952479450014656e-05,9.547603554728225e-05,9.94009966686822e-05,0.0001529013896552,1.4107784743133136,0.4346259533832058,0.7053892371566568,0.2173129766916029
