month_index,month_label,year,month,summary_statistic,observed_value,fitted_mean_field_value,bootstrap_mean,bootstrap_sd,ci_2_5,ci_50,ci_97_5
207,2024_4,2024,4,mean_positive_persistence_top10,4.362416498988688e-05,1.8246215181158385e-05,3.867966871414093e-05,6.624460836963207e-06,2.7182553410028993e-05,3.840888411365227e-05,5.293255642754514e-05
208,2024_5,2024,5,mean_positive_persistence_top10,3.7486336855293794e-05,2.2790263411475883e-05,3.986209238510337e-05,7.06919149553934e-06,2.7399556149745143e-05,3.923532852598399e-05,5.546620742923528e-05
209,2024_6,2024,6,mean_positive_persistence_top10,4.238567130285317e-05,2.0682997312689124e-05,3.8237074422190903e-05,6.445251936914343e-06,2.6900406408708058e-05,3.7872789981221605e-05,5.178659872921531e-05
210,2024_7,2024,7,mean_positive_persistence_top10,2.4745426408165065e-05,1.0526750344900787e-05,2.6950856283947707e-05,5.165615284342909e-06,1.8217022480577524e-05,2.6477849569034894e-05,3.794344388540603e-05
211,2024_8,2024,8,mean_positive_persistence_top10,2.0432475042579367e-05,4.384870574963531e-06,1.7719644211914795e-05,4.409845106918275e-06,1.0488797241663537e-05,1.7210090165114042e-05,2.6858559270099673e-05
212,2024_9,2024,9,mean_positive_persistence_top10,0.0,8.941787699331726e-10,1.883694899991291e-07,1.76414548211429e-06,0.0,0.0,8.209254514128329e-07
0,2007_1,2007,1,median_positive_persistence_top10,2.9217639904344575e-05,1.675213568734495e-05,3.2022489131661064e-05,8.059725344006013e-06,1.8057945335400895e-05,3.137004046462466e-05,4.9018575867073716e-05
1,2007_2,2007,2,median_positive_persistence_top10,3.146951921736579e-05,7.716182791185146e-06,2.6167620597398773e-05,6.617788143799598e-06,1.4229808184773352e-05,2.5629476108424734e-05,4.121971730225329e-05
2,2007_3,2007,3,median_positive_persistence_top10,2.8981281872175705e-05,7.18080621915654e-06,2.4578402467179982e-05,6.8070810051220516e-06,1.3110299695545554e-05,2.424141561162093e-05,3.992066909497214e-05
3,2007_4,2007,4,median_positive_persistence_top10,2.8894088365748466e-05,8.512801829429167e-06,2.7530930997344524e-05,6.698035298636332e-06,1.5797041803931378e-05,2.6801100329708367e-05,4.230482074445325e-05
4,2007_5,2007,5,median_positive_persistence_top10,2.772881486955261e-05,1.0117129447182887e-05,2.690490405906784e-05,7.902258739123898e-06,1.3452150349036837e-05,2.598822921846799e-05,4.615318995105194e-05
5,2007_6,2007,6,median_positive_persistence_top10,1.63236585638732e-05,5.835879312629924e-06,2.3821183807831485e-05,5.9860110012104084e-06,1.3630886308935693e-05,2.3425948364573782e-05,3.795382361125747e-05
6,2007_7,2007,7,median_positive_persistence_top10,2.9112755387884522e-05,1.1620798549451425e-05,2.9552955554071685e-05,7.805777498498828e-06,1.587475591301046e-05,2.839457871506293e-05,4.6475679543120035e-05
7,2007_8,2007,8,median_positive_persistence_top10,1.7788084398592813e-05,5.838101364776933e-06,2.5813017343829686e-05,6.778998321428004e-06,1.4504291208842219e-05,2.5271180111606296e-05,4.1211477957911336e-05
8,2007_9,2007,9,median_positive_persistence_top10,1.8514800695868033e-05,9.958897794186032e-06,2.7808152692444655e-05,7.053164409010376e-06,1.5465359238971034e-05,2.7067899183030358e-05,4.294520936857764e-05
9,2007_10,2007,10,median_positive_persistence_top10,2.6986752693846862e-05,1.82096953791405e-05,3.3511668948454306e-05,8.510469502608132e-06,1.9243859815832395e-05,3.302866686281658e-05,5.1729919459818306e-05
10,2007_11,2007,11,median_positive_persistence_top10,3.0416536613373597e-05,6.148705087186131e-06,2.7027898443413156e-05,6.985827351516302e-06,1.5453180931781262e-05,2.6444785203287366e-05,4.370120824494314e-05
11,2007_12,2007,12,median_positive_persistence_top10,3.284716689419015e-05,1.6945705311699556e-05,3.360719870949178e-05,1.0334763470829693e-05,1.642826261624751e-05,3.190741311809299e-05,5.72696994600068e-05
12,2008_1,2008,1,median_positive_persistence_top10,2.07785524254213e-05,5.832758036639959e-06,2.5059379149440917e-05,6.582959589931576e-06,1.4006129498810964e-05,2.447260275340309e-05,3.876627055497404e-05
13,2008_2,2008,2,median_positive_persistence_top10,2.7570085768996867e-05,2.3725500144486787e-05,3.659761614656354e-05,9.986405551186457e-06,1.921283786944182e-05,3.5982486742129914e-05,5.7695219453949956e-05
14,2008_3,2008,3,median_positive_persistence_top10,2.9897516763059226e-05,1.0941842540303854e-05,2.7663125168308734e-05,7.576954651781027e-06,1.4861087974651209e-05,2.692072469041962e-05,4.5186024865593434e-05
15,2008_4,2008,4,median_positive_persistence_top10,3.061005136627536e-05,8.043794854359314e-06,2.8281502736583245e-05,7.3803811361365475e-06,1.577746228163351e-05,2.7421761355829985e-05,4.5381034611954997e-05
16,2008_5,2008,5,median_positive_persistence_top10,2.6801506491484983e-05,1.4123465791023306e-05,3.11323808215604e-05,8.583273525104378e-06,1.6495927407362488e-05,2.998460409067496e-05,5.035284237616437e-05
17,2008_6,2008,6,median_positive_persistence_top10,2.8528325413233268e-05,9.539610753990105e-06,2.503047011941087e-05,6.841527736418488e-06,1.368933572845103e-05,2.4650419456971804e-05,4.056531451247184e-05
18,2008_7,2008,7,median_positive_persistence_top10,2.444363000060464e-05,5.457601666875737e-06,2.9310506733531596e-05,8.21499811747273e-06,1.562037289624987e-05,2.8296752349543242e-05,4.670610694025687e-05
19,2008_8,2008,8,median_positive_persistence_top10,2.121758016460841e-05,7.026548497501382e-06,2.5517787985410185e-05,6.937890231881823e-06,1.3354121026983694e-05,2.4912466706551777e-05,4.1163792888277745e-05
20,2008_9,2008,9,median_positive_persistence_top10,2.7560178108358852e-05,8.970157521640873e-06,2.66512697681791e-05,6.933700506350934e-06,1.4921392054255304e-05,2.606340407843814e-05,4.2922617737005225e-05
21,2008_10,2008,10,median_positive_persistence_top10,1.6024073452052147e-05,7.229717830349961e-06,2.559629918913455e-05,7.003603118322293e-06,1.4058159450883012e-05,2.4898072431890717e-05,4.178887029767758e-05
22,2008_11,2008,11,median_positive_persistence_top10,1.6791464257752168e-05,9.170785517305104e-06,2.684800667081439e-05,7.278976880790975e-06,1.4927458720623377e-05,2.622168962081871e-05,4.439185704530535e-05
23,2008_12,2008,12,median_positive_persistence_top10,3.7625526067614146e-05,9.660999489644263e-06,2.9092583477790377e-05,7.515903548432204e-06,1.6419167192468447e-05,2.8600304004043216e-05,4.5567682371398175e-05
24,2009_1,2009,1,median_positive_persistence_top10,2.7727713061121644e-05,1.2114703331525873e-05,3.0450179982707925e-05,8.023950487222814e-06,1.7052615413206698e-05,2.9792881208823002e-05,4.848074422335263e-05
25,2009_2,2009,2,median_positive_persistence_top10,2.989315347447676e-05,9.729940006952571e-06,2.9215512830012746e-05,7.665009009555033e-06,1.584876316113044e-05,2.8327637294318038e-05,4.5857434978509834e-05
26,2009_3,2009,3,median_positive_persistence_top10,1.9230184725246676e-05,1.0353050840631415e-05,2.941220589311545e-05,7.904577016084345e-06,1.5453503517726695e-05,2.8491931570722264e-05,4.648754954385244e-05
27,2009_4,2009,4,median_positive_persistence_top10,1.3641318613792393e-05,9.525090828995839e-06,2.8726859100885902e-05,8.111894159060219e-06,1.5016777368215375e-05,2.7720319734010036e-05,4.630057984813917e-05
28,2009_5,2009,5,median_positive_persistence_top10,2.7063943507968262e-05,6.686595691045046e-06,2.6063713016409486e-05,7.168958228569498e-06,1.3907655940092386e-05,2.5436379952462483e-05,4.256277485561997e-05
29,2009_6,2009,6,median_positive_persistence_top10,2.2692459653410893e-05,8.301428256015266e-06,2.627253578154392e-05,6.441264915402837e-06,1.5376635924856464e-05,2.5856629352496825e-05,4.129811905009784e-05
30,2009_7,2009,7,median_positive_persistence_top10,2.336931374201257e-05,5.968523384471775e-06,2.6828285829182444e-05,7.1346856204950895e-06,1.4692093570425253e-05,2.6049348475629294e-05,4.2858363816757484e-05
31,2009_8,2009,8,median_positive_persistence_top10,1.8851703768262206e-05,9.028142031338509e-06,2.9211979687828314e-05,7.97209568112337e-06,1.5798347303485823e-05,2.804219696549799e-05,4.754214608721152e-05
32,2009_9,2009,9,median_positive_persistence_top10,2.156860798219191e-05,6.442073359692109e-06,2.5747537276561134e-05,6.762679419121828e-06,1.4341270671107418e-05,2.499738972283756e-05,4.100371459285872e-05
33,2009_10,2009,10,median_positive_persistence_top10,4.498658672347346e-05,5.64695301468799e-06,2.7046700655117802e-05,6.40952411479011e-06,1.612763543029138e-05,2.663429854369758e-05,4.182700290376499e-05
34,2009_11,2009,11,median_positive_persistence_top10,2.7699440906754913e-05,6.369572996632043e-06,2.503557089195292e-05,5.691506239758405e-06,1.4900096639188274e-05,2.4782929668222397e-05,3.6685805333406385e-05
35,2009_12,2009,12,median_positive_persistence_top10,2.2252562730865557e-05,7.156845419489324e-06,2.766772258882205e-05,7.69670887992466e-06,1.4435174817413505e-05,2.6923116673559932e-05,4.420616976562949e-05
36,2010_1,2010,1,median_positive_persistence_top10,2.9806331451299735e-05,5.466833398294568e-06,2.8404678687698585e-05,7.299765183340798e-06,1.611241011309966e-05,2.7647425991895528e-05,4.5400558713755876e-05
37,2010_2,2010,2,median_positive_persistence_top10,2.7324556296541768e-05,1.3425401433319113e-05,2.8561286655331565e-05,6.7847204899634e-06,1.7215464752523928e-05,2.7553478668703634e-05,4.3862317818557836e-05
38,2010_3,2010,3,median_positive_persistence_top10,3.506404419109625e-05,6.696503573114565e-06,2.740457938087828e-05,7.529161609414973e-06,1.5433873261459814e-05,2.6735933984974742e-05,4.457760098233603e-05
39,2010_4,2010,4,median_positive_persistence_top10,3.26667538259903e-05,1.3967331708433502e-05,3.1286677556458895e-05,8.158364156661979e-06,1.715829048397361e-05,3.052322155440326e-05,4.902709317707658e-05
40,2010_5,2010,5,median_positive_persistence_top10,4.2930930254421885e-05,1.6243656712221404e-05,3.480233298836044e-05,9.194128143893468e-06,1.8827707289208912e-05,3.415426659370783e-05,5.266794984767341e-05
41,2010_6,2010,6,median_positive_persistence_top10,1.7529739776745173e-05,8.235274893316035e-06,2.695673066882537e-05,7.536855840779762e-06,1.5052234503357714e-05,2.6058447814592754e-05,4.4934488999022597e-05
42,2010_7,2010,7,median_positive_persistence_top10,2.6724816907805185e-05,1.0478131415948172e-05,2.7427076088882797e-05,7.2488000486673545e-06,1.51819002223473e-05,2.684008085485553e-05,4.337812611358103e-05
43,2010_8,2010,8,median_positive_persistence_top10,3.0834720315271375e-05,7.0979270207420835e-06,2.65852098373772e-05,6.915391412840862e-06,1.4844882576017532e-05,2.603262182268902e-05,4.192946371675493e-05
44,2010_9,2010,9,median_positive_persistence_top10,2.092607851260801e-05,1.8713237332659102e-05,3.2884667955033744e-05,8.757830063263573e-06,1.8344747579999762e-05,3.188425759707125e-05,5.0988586436788386e-05
45,2010_10,2010,10,median_positive_persistence_top10,2.9263049795112828e-05,1.0183372399403118e-05,2.8933195017341992e-05,7.343773993602724e-06,1.6090943988926497e-05,2.8309520454249972e-05,4.467645069774531e-05
46,2010_11,2010,11,median_positive_persistence_top10,1.385249560234457e-05,7.953734866756617e-06,2.6316841868868685e-05,6.433533319162861e-06,1.5201917077520102e-05,2.604717282474201e-05,3.958751173380472e-05
47,2010_12,2010,12,median_positive_persistence_top10,2.5511670684698886e-05,7.231678242353957e-06,2.76908175872431e-05,7.5998773065852146e-06,1.541810905493783e-05,2.6879949339070644e-05,4.5483166594925705e-05
48,2011_1,2011,1,median_positive_persistence_top10,3.696146192450314e-05,1.0023098673107393e-05,3.0646420424171386e-05,8.60812538564281e-06,1.588935377963765e-05,2.9879327708548252e-05,4.9426449594218535e-05
49,2011_2,2011,2,median_positive_persistence_top10,2.5876099571649277e-05,9.082368884722107e-06,2.907991349354546e-05,7.76434197828272e-06,1.5288602679896955e-05,2.804481821758103e-05,4.558279796103874e-05
50,2011_3,2011,3,median_positive_persistence_top10,3.028735829101859e-05,8.728267235357898e-06,2.578381734495254e-05,6.335791213223414e-06,1.4583676775412188e-05,2.5308439314571492e-05,3.9532350342077906e-05
51,2011_4,2011,4,median_positive_persistence_top10,1.9011139147694924e-05,7.581409120405426e-06,3.163731151368842e-05,8.324737548866331e-06,1.72489362728135e-05,3.102024999604779e-05,4.9304656932046285e-05
52,2011_5,2011,5,median_positive_persistence_top10,3.246637736147001e-05,1.8344625313595974e-05,3.350380852093138e-05,8.436363666675235e-06,1.8417699019279563e-05,3.250478461014408e-05,5.1697409551537225e-05
53,2011_6,2011,6,median_positive_persistence_top10,1.788653236408381e-05,8.568227032405696e-06,2.701631342323436e-05,6.926739207463328e-06,1.5328321611814426e-05,2.600099845477237e-05,4.213468445797105e-05
54,2011_7,2011,7,median_positive_persistence_top10,3.0809094316937265e-05,6.23320243345092e-06,2.883207894928721e-05,7.794154681852015e-06,1.524274851985004e-05,2.8050504148792775e-05,4.591618645705914e-05
55,2011_8,2011,8,median_positive_persistence_top10,3.065474719279805e-05,4.962140989762961e-06,2.8183738138229926e-05,7.299484212507651e-06,1.6479484341122834e-05,2.7239421725898264e-05,4.601242711305865e-05
56,2011_9,2011,9,median_positive_persistence_top10,3.1730665406047526e-05,1.0815776759974318e-05,2.92773891841734e-05,8.105204576694248e-06,1.592958123835279e-05,2.85775837028501e-05,4.745305892140872e-05
57,2011_10,2011,10,median_positive_persistence_top10,1.4207151093627103e-05,1.1578227864497172e-05,2.8802281216850628e-05,7.773704362470571e-06,1.5584560603381024e-05,2.8164465537131085e-05,4.630844950012677e-05
58,2011_11,2011,11,median_positive_persistence_top10,3.3426885958999565e-05,1.0497835000919741e-05,3.230292177677761e-05,8.480463002870164e-06,1.8185497702503244e-05,3.100949074576682e-05,5.09494857888779e-05
59,2011_12,2011,12,median_positive_persistence_top10,3.75324804837789e-05,1.0732695018541957e-05,2.934341459859384e-05,8.04636812997956e-06,1.530152425647265e-05,2.8739737975299085e-05,4.675051597625938e-05
60,2012_1,2012,1,median_positive_persistence_top10,2.541329143190368e-05,5.892394200847343e-06,2.7983597875081203e-05,7.11740518379644e-06,1.628447515157041e-05,2.702403689440398e-05,4.3207096059632736e-05
61,2012_2,2012,2,median_positive_persistence_top10,2.0461344866010335e-05,7.206496944950776e-06,2.965496223339952e-05,7.295919166443671e-06,1.715279454791431e-05,2.901864628903806e-05,4.546362593550845e-05
62,2012_3,2012,3,median_positive_persistence_top10,3.3417199937896475e-05,9.983299581492686e-06,3.02172405833463e-05,7.144631172112346e-06,1.8379810174373432e-05,2.9330806192763357e-05,4.5562994751297436e-05
63,2012_4,2012,4,median_positive_persistence_top10,2.7591016589983003e-05,8.013588342577212e-06,2.8222368659746805e-05,6.599782623046278e-06,1.6294338970857392e-05,2.804022659148043e-05,4.208690371846574e-05
64,2012_5,2012,5,median_positive_persistence_top10,1.9941059579640495e-05,8.751884134709866e-06,2.780884372762663e-05,7.310923137550625e-06,1.5201774224692269e-05,2.7158861869118486e-05,4.369546441434388e-05
65,2012_6,2012,6,median_positive_persistence_top10,2.601051665964361e-05,1.5514545222674975e-05,3.1702507646490846e-05,7.850531694560312e-06,1.8238428259390147e-05,3.1410781642220003e-05,4.922092275447339e-05
66,2012_7,2012,7,median_positive_persistence_top10,2.7987417598977982e-05,7.169579177467436e-06,2.7851926306939107e-05,7.279806372471443e-06,1.545242265606717e-05,2.695919386776864e-05,4.444461260654468e-05
67,2012_8,2012,8,median_positive_persistence_top10,3.31817328955557e-05,8.125086265024171e-06,2.9000680855659954e-05,7.065450475615378e-06,1.680823286884817e-05,2.848719580556122e-05,4.5347669317955475e-05
68,2012_9,2012,9,median_positive_persistence_top10,2.1444131168975685e-05,6.152572040081706e-06,2.662299754610306e-05,6.4604030010961e-06,1.5605279854996606e-05,2.6105316428203157e-05,4.2078846758647716e-05
69,2012_10,2012,10,median_positive_persistence_top10,3.2313944689825526e-05,7.711346172579583e-06,2.748277567409485e-05,6.602750388147231e-06,1.5657316971891103e-05,2.709936518514608e-05,4.272939810783275e-05
70,2012_11,2012,11,median_positive_persistence_top10,4.66927476231634e-05,1.2360968751043989e-05,3.339990708067046e-05,8.600532790709841e-06,1.8288404214275907e-05,3.272866952055609e-05,5.125696534506733e-05
71,2012_12,2012,12,median_positive_persistence_top10,3.440947080764846e-05,5.610431052937975e-06,2.7328671186952696e-05,7.0740780517870095e-06,1.5375168039548413e-05,2.664510896276165e-05,4.3587011005709454e-05
72,2013_1,2013,1,median_positive_persistence_top10,2.6751588346026624e-05,1.1880188102789534e-05,3.111523217042288e-05,8.084733922622023e-06,1.7639014596946873e-05,3.0009371004578737e-05,4.813185983357036e-05
73,2013_2,2013,2,median_positive_persistence_top10,2.9144702614965518e-05,1.6195787747759147e-05,3.479373621383448e-05,9.602006850638006e-06,1.7379713594136896e-05,3.40982705591259e-05,5.324064799512687e-05
74,2013_3,2013,3,median_positive_persistence_top10,4.554857208765841e-05,5.4781642942958625e-06,3.0078969892562086e-05,7.857015819874585e-06,1.7153612136295273e-05,2.9238335395824883e-05,4.7247263321891917e-05
75,2013_4,2013,4,median_positive_persistence_top10,5.0253717102066294e-05,9.939897315057835e-06,3.143372709480141e-05,7.836226864420883e-06,1.8308348260645055e-05,3.06790573444233e-05,4.9524313552557896e-05
76,2013_5,2013,5,median_positive_persistence_top10,3.583790216540999e-05,1.2527659017402007e-05,3.0926046485910575e-05,8.33022324371427e-06,1.627485867596811e-05,2.984121283952249e-05,4.92934340377551e-05
77,2013_6,2013,6,median_positive_persistence_top10,3.244772818763058e-05,8.396637589203689e-06,2.9514647242737758e-05,7.648535600286116e-06,1.6467334318346912e-05,2.8726555226281536e-05,4.6966995606804956e-05
78,2013_7,2013,7,median_positive_persistence_top10,3.095191285210736e-05,3.5081391688396325e-06,2.9309932044292653e-05,7.732875010827568e-06,1.59503788622448e-05,2.8736864833078677e-05,4.622011794643647e-05
79,2013_8,2013,8,median_positive_persistence_top10,3.7222778088997195e-05,1.3748979303524291e-05,3.296891057061019e-05,8.505591183896207e-06,1.8188187759435037e-05,3.170431358516186e-05,5.0605907593849895e-05
80,2013_9,2013,9,median_positive_persistence_top10,2.715798306079046e-05,5.279876395543711e-06,2.9009105320265648e-05,7.396966025674341e-06,1.6378733252772948e-05,2.8279483112797906e-05,4.620128226226458e-05
81,2013_10,2013,10,median_positive_persistence_top10,2.798309766324336e-05,9.094927888001793e-06,3.0188468077706247e-05,7.465336529350106e-06,1.7689017959413233e-05,2.934101612046325e-05,4.686612323336627e-05
82,2013_11,2013,11,median_positive_persistence_top10,2.6127536851935976e-05,7.989508268321946e-06,2.9156649925025873e-05,6.994057129557375e-06,1.686159195998475e-05,2.856199147490739e-05,4.502660761102584e-05
83,2013_12,2013,12,median_positive_persistence_top10,3.434405664972275e-05,8.63560200155613e-06,2.8673307149190066e-05,6.955103222708402e-06,1.6731948057052137e-05,2.7983579263015934e-05,4.373083185186444e-05
84,2014_1,2014,1,median_positive_persistence_top10,2.9404415529604874e-05,1.0658236139133745e-05,2.914176872551659e-05,7.244088556742289e-06,1.6323230102639124e-05,2.8456908682737796e-05,4.5201014487681227e-05
85,2014_2,2014,2,median_positive_persistence_top10,4.233177151148054e-05,1.162225000846927e-05,3.2087312286714655e-05,7.904706408388266e-06,1.8179034535487036e-05,3.1751281409844945e-05,4.869102730763622e-05
86,2014_3,2014,3,median_positive_persistence_top10,2.8970448808289532e-05,8.263794754692225e-06,3.3125246371767204e-05,8.137577030193183e-06,1.8866910624548944e-05,3.24195538826573e-05,5.086704827027797e-05
87,2014_4,2014,4,median_positive_persistence_top10,2.6102772277197353e-05,7.517114132409665e-06,2.9063756741503783e-05,7.1832938095001325e-06,1.7059809061732605e-05,2.8514111019972402e-05,4.5816088155864176e-05
88,2014_5,2014,5,median_positive_persistence_top10,2.997616510112674e-05,8.468308747385605e-06,2.758074688382286e-05,6.790163921378673e-06,1.6286338890803057e-05,2.702695697172384e-05,4.256726856395535e-05
89,2014_6,2014,6,median_positive_persistence_top10,1.969075686837782e-05,1.480594396899772e-05,3.2919300188823385e-05,8.046524950142097e-06,1.833439692416019e-05,3.2015538158870424e-05,5.059928245171379e-05
90,2014_7,2014,7,median_positive_persistence_top10,2.3831050287543114e-05,1.3289053043648298e-05,3.0666689549291704e-05,7.745131162531114e-06,1.710803380364138e-05,3.021092533521852e-05,4.6730555084792904e-05
91,2014_8,2014,8,median_positive_persistence_top10,2.7691180284248925e-05,1.3178965681309867e-05,3.199305251552181e-05,7.4898442710036524e-06,1.80602436164338e-05,3.164415323165283e-05,4.8577243009904564e-05
92,2014_9,2014,9,median_positive_persistence_top10,3.0247898397557706e-05,5.569188948120376e-06,3.0115178742433542e-05,7.538053423738037e-06,1.6599492288882397e-05,2.964859703187023e-05,4.6494472906790495e-05
93,2014_10,2014,10,median_positive_persistence_top10,2.447072241587943e-05,1.670357528746671e-05,4.0014709843038204e-05,9.430937427958817e-06,2.326974581513482e-05,3.958409620914127e-05,5.997895111137335e-05
94,2014_11,2014,11,median_positive_persistence_top10,4.520493378796527e-05,1.4394982794188121e-05,3.365623870553458e-05,8.073048418638834e-06,1.9684864706595064e-05,3.266011251356962e-05,5.1085147191787624e-05
95,2014_12,2014,12,median_positive_persistence_top10,2.3349782428085175e-05,4.497204189251239e-06,3.265609851944365e-05,7.742606206472476e-06,1.8718026287780996e-05,3.188214546661886e-05,4.930959489286475e-05
96,2015_1,2015,1,median_positive_persistence_top10,3.1716741856408504e-05,8.548508650059741e-06,3.371475980841451e-05,8.211075355163585e-06,1.881551514749207e-05,3.315188546560494e-05,5.076458929556926e-05
97,2015_2,2015,2,median_positive_persistence_top10,2.941421591724151e-05,8.683406637450947e-06,3.251082528413527e-05,7.967969950502053e-06,1.9357640329935716e-05,3.191339200608801e-05,4.979011586790817e-05
98,2015_3,2015,3,median_positive_persistence_top10,3.2480000293999506e-05,1.2295820235439875e-05,3.2900171314013905e-05,7.4804611544471615e-06,1.9502899392335442e-05,3.244286094564164e-05,4.826613955393089e-05
99,2015_4,2015,4,median_positive_persistence_top10,4.1958512613641456e-05,1.424932615899959e-05,3.711119403140904e-05,8.488400125236062e-06,2.2607943194102728e-05,3.6408569918572975e-05,5.3445053152480587e-05
100,2015_5,2015,5,median_positive_persistence_top10,3.03974986727961e-05,1.1819800303417161e-05,3.565652758235412e-05,8.997603592263014e-06,1.9820388511944157e-05,3.5093568912243904e-05,5.4089653746453534e-05
101,2015_6,2015,6,median_positive_persistence_top10,2.691528183600404e-05,9.226355335666267e-06,3.160040548684676e-05,7.670611849836878e-06,1.7879720579793357e-05,3.1003392551343266e-05,4.754703625713548e-05
102,2015_7,2015,7,median_positive_persistence_top10,3.7964208218236684e-05,7.471060762222367e-06,3.310450821255563e-05,8.016566682844888e-06,1.9324855646564307e-05,3.2614253068159225e-05,4.980903125215917e-05
103,2015_8,2015,8,median_positive_persistence_top10,3.696739746905511e-05,6.846066770573364e-06,3.4980966798144065e-05,8.44014081983738e-06,2.0277114371734156e-05,3.445056100647485e-05,5.2108123418165556e-05
104,2015_9,2015,9,median_positive_persistence_top10,3.456873542608895e-05,1.6167566384223948e-05,3.618639277648347e-05,9.402805260570243e-06,1.9577369412501537e-05,3.5564756927306756e-05,5.51329524553156e-05
105,2015_10,2015,10,median_positive_persistence_top10,2.7904949535145216e-05,9.192221721578464e-06,3.2859556598432456e-05,8.002934599000039e-06,1.8965510397137703e-05,3.245819697278623e-05,4.9460657038052306e-05
106,2015_11,2015,11,median_positive_persistence_top10,2.3350596244963848e-05,1.8999600575297087e-05,3.637432026102419e-05,8.457901548879645e-06,2.095637379498727e-05,3.5856302431863844e-05,5.4087347030876595e-05
107,2015_12,2015,12,median_positive_persistence_top10,3.386722115045826e-05,1.753442687681812e-05,4.156466974936298e-05,1.0315426961696262e-05,2.33945805293302e-05,4.0908565305693677e-05,6.270890858933803e-05
108,2016_1,2016,1,median_positive_persistence_top10,2.986501125048817e-05,1.2854860633678218e-05,3.641464136351502e-05,7.947997769578007e-06,2.1735173043282605e-05,3.630452850369816e-05,5.2508642658500695e-05
109,2016_2,2016,2,median_positive_persistence_top10,2.82970870138818e-05,1.0880684537782484e-05,3.5151976128459044e-05,7.212705677259345e-06,2.2532521899261845e-05,3.4600517428312627e-05,5.023001249680116e-05
110,2016_3,2016,3,median_positive_persistence_top10,3.402242391985969e-05,1.3930392533996309e-05,3.921909347458596e-05,7.96027282416354e-06,2.348748886726227e-05,3.903803440555947e-05,5.445552565357127e-05
111,2016_4,2016,4,median_positive_persistence_top10,2.4834786303618577e-05,1.4343060504326282e-05,4.030755086873486e-05,9.108671594792557e-06,2.438186031127923e-05,3.9619390337070576e-05,5.8967738712337346e-05
112,2016_5,2016,5,median_positive_persistence_top10,2.620062785073928e-05,1.5734761088140613e-05,3.999074027129744e-05,8.630322995688774e-06,2.366118232391485e-05,3.9610697286786466e-05,5.722756812375132e-05
113,2016_6,2016,6,median_positive_persistence_top10,4.6700984324000845e-05,2.739455678663419e-05,4.5810658431847934e-05,9.570680169652122e-06,2.8525147673493153e-05,4.569017856818669e-05,6.562280605341869e-05
114,2016_7,2016,7,median_positive_persistence_top10,4.980360112908297e-05,2.250456453812189e-05,4.443465345610313e-05,9.472107687105032e-06,2.7354988104968404e-05,4.386950967606086e-05,6.476518119008073e-05
115,2016_8,2016,8,median_positive_persistence_top10,4.2310125518610235e-05,1.7127616274077906e-05,3.963851025326435e-05,8.702696017849947e-06,2.3665383388046168e-05,3.942575242257864e-05,5.6999634627597416e-05
116,2016_9,2016,9,median_positive_persistence_top10,4.270960439050706e-05,1.4029526219064665e-05,4.0103788722904336e-05,8.430123857962536e-06,2.4686095886525988e-05,3.983017469127825e-05,5.737431174501052e-05
117,2016_10,2016,10,median_positive_persistence_top10,4.387174133809421e-05,1.8584914894330024e-05,4.232962275089823e-05,9.477025242796864e-06,2.5881566718921247e-05,4.177284342478066e-05,6.185785293089108e-05
118,2016_11,2016,11,median_positive_persistence_top10,3.605385030746068e-05,1.793803366342695e-05,3.9371910501689675e-05,7.843541501209667e-06,2.5098107825801164e-05,3.929293828870203e-05,5.447258732700975e-05
119,2016_12,2016,12,median_positive_persistence_top10,4.545285219065596e-05,2.1876287589124402e-05,4.1885431097594074e-05,8.69159733236044e-06,2.6066640752134308e-05,4.1715124247734086e-05,5.900053708692292e-05
120,2017_1,2017,1,median_positive_persistence_top10,3.3547131566817414e-05,2.3084127724154432e-05,5.077307918450434e-05,1.1290674982083696e-05,3.08363100937493e-05,4.9826799361528935e-05,7.651838027758247e-05
121,2017_2,2017,2,median_positive_persistence_top10,5.525124960127558e-05,3.135903019913576e-05,4.981718051490784e-05,1.0918721438799753e-05,3.0502293081213768e-05,4.913850567381864e-05,7.304236683890572e-05
122,2017_3,2017,3,median_positive_persistence_top10,4.275206554776924e-05,1.2416472023808345e-05,4.25525990937117e-05,9.096820060415513e-06,2.5332349559863352e-05,4.205889410193896e-05,6.264177124155815e-05
123,2017_4,2017,4,median_positive_persistence_top10,4.134446422684142e-05,3.262200449134592e-05,4.9703825696158414e-05,1.1832142249237976e-05,2.9917144155871852e-05,4.8112960125891257e-05,7.695835590681698e-05
124,2017_5,2017,5,median_positive_persistence_top10,3.445582071237116e-05,1.8566752762717582e-05,4.274782784636966e-05,9.504199564744894e-06,2.4772057498969767e-05,4.263330975389064e-05,6.249604217615655e-05
125,2017_6,2017,6,median_positive_persistence_top10,4.618023902063385e-05,3.0510156710164923e-05,5.2866142134489e-05,1.08337583315917e-05,3.2015186569370465e-05,5.242749558712433e-05,7.717187126327943e-05
126,2017_7,2017,7,median_positive_persistence_top10,3.945992209611147e-05,1.5245314817236786e-05,4.006863213203467e-05,8.733217346919941e-06,2.3166169492931302e-05,3.985063002525624e-05,5.890191563697348e-05
