month_index,month_label,year,month,filtration_type,homology_dimension,dimension,pair_id_within_month_dimension,birth,death,persistence,finite,birth_internal,death_internal,persistence_internal,c_hat,band,significant,persistence_over_band
123,2017_4,2017,4,superlevel,1,1,6,1.6238774946818013e-05,0.0,1.6238774946818013e-05,True,-1.6238774946818013e-05,-0.0,1.6238774946818013e-05,0.00010859608387999236,0.00021719216775998473,False,0.07476685330920035
123,2017_4,2017,4,superlevel,1,1,7,3.056561673773172e-05,0.0,3.056561673773172e-05,True,-3.056561673773172e-05,-0.0,3.056561673773172e-05,0.00010859608387999236,0.00021719216775998473,False,0.14073075034413418
123,2017_4,2017,4,superlevel,1,1,8,7.609249804061818e-06,0.0,7.609249804061818e-06,True,-7.609249804061818e-06,-0.0,7.609249804061818e-06,0.00010859608387999236,0.00021719216775998473,False,0.035034641822216474
123,2017_4,2017,4,superlevel,1,1,9,0.000181021686398,0.0,0.000181021686398,True,-0.000181021686398,-0.0,0.000181021686398,0.00010859608387999236,0.00021719216775998473,False,0.833463233342944
124,2017_5,2017,5,superlevel,1,1,0,3.7762924360862507e-05,2.594471181911347e-05,1.1818212541749037e-05,True,-3.7762924360862507e-05,-2.594471181911347e-05,1.1818212541749037e-05,8.050075110744396e-05,0.00016100150221488792,False,0.07340436194176204
124,2017_5,2017,5,superlevel,1,1,1,4.8415306499149706e-05,2.4350095939378003e-05,2.4065210559771703e-05,True,-4.8415306499149706e-05,-2.4350095939378003e-05,2.4065210559771703e-05,8.050075110744396e-05,0.00016100150221488792,False,0.14947196286188674
124,2017_5,2017,5,superlevel,1,1,2,3.0745580322828594e-05,1.681576646263537e-05,1.3929813860193226e-05,True,-3.0745580322828594e-05,-1.681576646263537e-05,1.3929813860193226e-05,8.050075110744396e-05,0.00016100150221488792,False,0.08651977570744136
124,2017_5,2017,5,superlevel,1,1,3,2.3967531983339903e-05,0.0,2.3967531983339903e-05,True,-2.3967531983339903e-05,-0.0,2.3967531983339903e-05,8.050075110744396e-05,0.00016100150221488792,False,0.148865269290162
124,2017_5,2017,5,superlevel,1,1,4,2.5997660210581048e-05,0.0,2.5997660210581048e-05,True,-2.5997660210581048e-05,-0.0,2.5997660210581048e-05,8.050075110744396e-05,0.00016100150221488792,False,0.16147464373271558
124,2017_5,2017,5,superlevel,1,1,5,4.324618197993377e-05,0.0,4.324618197993377e-05,True,-4.324618197993377e-05,-0.0,4.324618197993377e-05,8.050075110744396e-05,0.00016100150221488792,False,0.2686073197144043
124,2017_5,2017,5,superlevel,1,1,6,1.8062604988891497e-05,0.0,1.8062604988891497e-05,True,-1.8062604988891497e-05,-0.0,1.8062604988891497e-05,8.050075110744396e-05,0.00016100150221488792,False,0.11218904631575069
124,2017_5,2017,5,superlevel,1,1,7,1.554798886763997e-05,0.0,1.554798886763997e-05,True,-1.554798886763997e-05,-0.0,1.554798886763997e-05,8.050075110744396e-05,0.00016100150221488792,False,0.09657045837304142
124,2017_5,2017,5,superlevel,1,1,8,3.0745580322828594e-05,0.0,3.0745580322828594e-05,True,-3.0745580322828594e-05,-0.0,3.0745580322828594e-05,8.050075110744396e-05,0.00016100150221488792,False,0.19096455560888256
124,2017_5,2017,5,superlevel,1,1,9,2.2961717077203032e-05,0.0,2.2961717077203032e-05,True,-2.2961717077203032e-05,-0.0,2.2961717077203032e-05,8.050075110744396e-05,0.00016100150221488792,False,0.14261803002655304
124,2017_5,2017,5,superlevel,1,1,10,3.8761567905421776e-05,0.0,3.8761567905421776e-05,True,-3.8761567905421776e-05,-0.0,3.8761567905421776e-05,8.050075110744396e-05,0.00016100150221488792,False,0.24075283380702187
124,2017_5,2017,5,superlevel,1,1,11,1.97852313140856e-05,0.0,1.97852313140856e-05,True,-1.97852313140856e-05,-0.0,1.97852313140856e-05,8.050075110744396e-05,0.00016100150221488792,False,0.12288848887682022
124,2017_5,2017,5,superlevel,1,1,12,0.0001474447268913,0.0,0.0001474447268913,True,-0.0001474447268913,-0.0,0.0001474447268913,8.050075110744396e-05,0.00016100150221488792,False,0.915797212217972
125,2017_6,2017,6,superlevel,1,1,0,2.5865859651845528e-05,1.883416517562859e-05,7.0316944762169385e-06,True,-2.5865859651845528e-05,-1.883416517562859e-05,7.0316944762169385e-06,0.00010456347354829317,0.00020912694709658634,False,0.03362404785151535
125,2017_6,2017,6,superlevel,1,1,1,2.2827749412185452e-05,1.6820292000269123e-05,6.007457411916329e-06,True,-2.2827749412185452e-05,-1.6820292000269123e-05,6.007457411916329e-06,0.00010456347354829317,0.00020912694709658634,False,0.028726366904508745
125,2017_6,2017,6,superlevel,1,1,2,3.461976842037986e-05,1.2356051994266792e-05,2.226371642611307e-05,True,-3.461976842037986e-05,-1.2356051994266792e-05,2.226371642611307e-05,0.00010456347354829317,0.00020912694709658634,False,0.10646029474064124
125,2017_6,2017,6,superlevel,1,1,3,4.194894813012564e-05,1.0165390910107447e-05,3.178355722001819e-05,True,-4.194894813012564e-05,-1.0165390910107447e-05,3.178355722001819e-05,0.00010456347354829317,0.00020912694709658634,False,0.1519821221573076
125,2017_6,2017,6,superlevel,1,1,4,1.8881462180431253e-05,8.542700689395945e-06,1.0338761491035308e-05,True,-1.8881462180431253e-05,-8.542700689395945e-06,1.0338761491035308e-05,0.00010456347354829317,0.00020912694709658634,False,0.04943772973580635
125,2017_6,2017,6,superlevel,1,1,5,3.6204337279606094e-05,0.0,3.6204337279606094e-05,True,-3.6204337279606094e-05,-0.0,3.6204337279606094e-05,0.00010456347354829317,0.00020912694709658634,False,0.173121339847633
125,2017_6,2017,6,superlevel,1,1,6,1.3235216263433744e-05,0.0,1.3235216263433744e-05,True,-1.3235216263433744e-05,-0.0,1.3235216263433744e-05,0.00010456347354829317,0.00020912694709658634,False,0.06328795235231446
125,2017_6,2017,6,superlevel,1,1,7,1.97852313140856e-05,0.0,1.97852313140856e-05,True,-1.97852313140856e-05,-0.0,1.97852313140856e-05,0.00010456347354829317,0.00020912694709658634,False,0.09460871297923978
125,2017_6,2017,6,superlevel,1,1,8,0.0001039906408423,0.0,0.0001039906408423,True,-0.0001039906408423,-0.0,0.0001039906408423,0.00010456347354829317,0.00020912694709658634,False,0.49726083742938876
126,2017_7,2017,7,superlevel,1,1,0,5.785805738772737e-05,2.425536043465606e-05,3.360269695307131e-05,True,-5.785805738772737e-05,-2.425536043465606e-05,3.360269695307131e-05,0.0001346603236136638,0.0002693206472273276,False,0.12476836551156816
126,2017_7,2017,7,superlevel,1,1,1,3.631147987436228e-05,2.2885913720105276e-05,1.3425566154257e-05,True,-3.631147987436228e-05,-2.2885913720105276e-05,1.3425566154257e-05,0.0001346603236136638,0.0002693206472273276,False,0.04984974710433091
126,2017_7,2017,7,superlevel,1,1,2,3.089012998566698e-05,0.0,3.089012998566698e-05,True,-3.089012998566698e-05,-0.0,3.089012998566698e-05,0.0001346603236136638,0.0002693206472273276,False,0.11469647909910638
126,2017_7,2017,7,superlevel,1,1,3,1.0706408856341406e-05,0.0,1.0706408856341406e-05,True,-1.0706408856341406e-05,-0.0,1.0706408856341406e-05,0.0001346603236136638,0.0002693206472273276,False,0.03975339049034871
126,2017_7,2017,7,superlevel,1,1,4,1.528280836886586e-05,0.0,1.528280836886586e-05,True,-1.528280836886586e-05,-0.0,1.528280836886586e-05,0.0001346603236136638,0.0002693206472273276,False,0.05674577321198097
126,2017_7,2017,7,superlevel,1,1,5,1.6238774946818013e-05,0.0,1.6238774946818013e-05,True,-1.6238774946818013e-05,-0.0,1.6238774946818013e-05,0.0001346603236136638,0.0002693206472273276,False,0.06029532126109597
126,2017_7,2017,7,superlevel,1,1,6,3.4036759700476515e-05,0.0,3.4036759700476515e-05,True,-3.4036759700476515e-05,-0.0,3.4036759700476515e-05,0.0001346603236136638,0.0002693206472273276,False,0.12638006053708478
126,2017_7,2017,7,superlevel,1,1,7,0.0001445452245871,0.0,0.0001445452245871,True,-0.0001445452245871,-0.0,0.0001445452245871,0.0001346603236136638,0.0002693206472273276,False,0.5367030937850545
127,2017_8,2017,8,superlevel,1,1,0,2.3918867202449293e-05,1.9212664988760592e-05,4.706202213688701e-06,True,-2.3918867202449293e-05,-1.9212664988760592e-05,4.706202213688701e-06,9.623995507482692e-05,0.00019247991014965384,False,0.02445035541646716
127,2017_8,2017,8,superlevel,1,1,1,1.6970817137131144e-05,1.48389234855642e-05,2.1318936515669452e-06,True,-1.6970817137131144e-05,-1.48389234855642e-05,2.1318936515669452e-06,9.623995507482692e-05,0.00019247991014965384,False,0.011075928131457408
127,2017_8,2017,8,superlevel,1,1,2,1.7221287807902277e-05,0.0,1.7221287807902277e-05,True,-1.7221287807902277e-05,-0.0,1.7221287807902277e-05,9.623995507482692e-05,0.00019247991014965384,False,0.08947057277049153
127,2017_8,2017,8,superlevel,1,1,3,2.1304472874079915e-05,0.0,2.1304472874079915e-05,True,-2.1304472874079915e-05,-0.0,2.1304472874079915e-05,9.623995507482692e-05,0.00019247991014965384,False,0.11068413767190356
127,2017_8,2017,8,superlevel,1,1,4,1.3235216263433744e-05,0.0,1.3235216263433744e-05,True,-1.3235216263433744e-05,-0.0,1.3235216263433744e-05,9.623995507482692e-05,0.00019247991014965384,False,0.06876154635121823
127,2017_8,2017,8,superlevel,1,1,5,1.9380783952710888e-05,0.0,1.9380783952710888e-05,True,-1.9380783952710888e-05,-0.0,1.9380783952710888e-05,9.623995507482692e-05,0.00019247991014965384,False,0.10068990544333825
127,2017_8,2017,8,superlevel,1,1,6,1.554798886763997e-05,0.0,1.554798886763997e-05,True,-1.554798886763997e-05,-0.0,1.554798886763997e-05,9.623995507482692e-05,0.00019247991014965384,False,0.08077720347828171
127,2017_8,2017,8,superlevel,1,1,7,3.387132284451369e-05,0.0,3.387132284451369e-05,True,-3.387132284451369e-05,-0.0,3.387132284451369e-05,9.623995507482692e-05,0.00019247991014965384,False,0.17597328894313496
