predicted,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95,model,target,train_end,holdout_year,horizon,date,observed
4.151078042793302e-05,4.0849499383577115e-05,4.224068009402897e-05,4.013174585660555e-05,4.337113158409146e-05,3.968080375755072e-05,4.600296251628617e-05,3.915604385716328e-05,5.0028288386683636e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,7,2023-07-01,3.444783973439528e-05
3.9142242813441864e-05,3.848096176908596e-05,3.9944867316686395e-05,3.7832621085790335e-05,4.122998236462829e-05,3.731226614305957e-05,4.4244729197221064e-05,3.678750624267212e-05,4.885900278839468e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,8,2023-08-01,3.241151423285467e-05
3.85945032169583e-05,3.7933222172602395e-05,3.941636659582688e-05,3.705277860001327e-05,4.069578404923918e-05,3.6768368305877296e-05,4.579607319159317e-05,3.623976664618856e-05,5.042821143572474e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,9,2023-09-01,2.876309770926108e-05
4.0441731021292024e-05,3.9778005094550125e-05,4.125279458876774e-05,3.906269644996455e-05,4.2392115186017066e-05,3.861559611021102e-05,4.554421740507122e-05,3.8085753064235176e-05,5.015849099624484e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,10,2023-10-01,2.732070047900315e-05
3.712300892273156e-05,3.646172787837566e-05,3.7919039854769943e-05,3.572770534684234e-05,3.9058131377849806e-05,3.5293032252349265e-05,4.222549530651076e-05,3.476827235196182e-05,4.6839768897684377e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,11,2023-11-01,2.553891566515512e-05
4.001170419281454e-05,3.937030376901564e-05,4.080773512485292e-05,3.863266962148707e-05,4.187205534897298e-05,3.8181727522432244e-05,4.450388628116768e-05,3.765572623575769e-05,4.849846209986755e-05,stl_loess_residual_bootstrap,statewide_rate,2022-12-01,2023,12,2023-12-01,2.5284374977462543e-05
0.00011586622581432299,7.614986293024673e-05,0.00013957324677359064,6.916585973163646e-05,0.00017520498983811058,6.791064480246589e-05,0.00020938023450586265,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.00011586622581432299,7.614986293024673e-05,0.00014023278642546626,6.942837306179126e-05,0.00017520498983811058,6.791064480246589e-05,0.00021205909380080584,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.00011586622581432299,7.586102260658473e-05,0.00014039701946229647,6.931688212664194e-05,0.00017861608259207658,6.792324673119375e-05,0.00021205909380080584,6.318476488948985e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.00011586622581432299,7.586102260658473e-05,0.00014088971857278716,6.913477825019876e-05,0.00017520498983811058,6.767120815663629e-05,0.00020938023450586265,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.00011586622581432299,7.586102260658473e-05,0.00014023278642546626,6.930177988714139e-05,0.00017496282040066485,6.792324673119375e-05,0.00021205909380080584,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.00011586622581432299,7.586102260658473e-05,0.00014023278642546626,6.91403549204886e-05,0.00017520498983811058,6.767120815663629e-05,0.00021205909380080584,5.6208195154853575e-05,0.00024189646831156261,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.00011586622581432299,7.651251327376178e-05,0.00013935340022296544,6.931688212664194e-05,0.00017442951164545314,6.767120815663629e-05,0.00021205909380080584,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.00011586622581432299,7.607765284933123e-05,0.00014023278642546626,6.91403549204886e-05,0.00017496282040066485,6.657789613848202e-05,0.00021205909380080584,6.306760847628658e-05,0.00024189646831156261,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.00011586622581432299,7.586102260658473e-05,0.00014023278642546626,6.916585973163646e-05,0.00017496282040066485,6.767120815663629e-05,0.0002095141774706091,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.00011586622581432299,7.70594128072744e-05,0.00014023278642546626,6.931688212664194e-05,0.00017437025511709634,6.792324673119375e-05,0.00019387985911396906,6.318476488948985e-05,0.0002266237592349182,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.00011586622581432299,7.96833913251348e-05,0.00013957324677359064,6.931688212664194e-05,0.00017437025511709634,6.792324673119375e-05,0.00021205909380080584,6.318476488948985e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.00011586622581432299,7.753440589261485e-05,0.00014088971857278716,6.942837306179126e-05,0.00017861608259207658,6.798558705554423e-05,0.00020938023450586265,6.306760847628658e-05,0.00023945540998186981,mean_residual_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.0001144269498352252,8.769151590563847e-05,0.00014178704352317155,4.839873747594306e-05,0.00018478807663812127,3.142902512009295e-05,0.00020215328050343417,2.4067248866044673e-06,0.00022372615030065982,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.0001144269498352252,6.514731782365185e-05,0.00015970833729561036,2.085290535433866e-05,0.0002065276142342241,0.0,0.00023873111633691723,0.0,0.00026906721688745505,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.0001144269498352252,5.5078417877290175e-05,0.00017214063122632472,7.877518173681753e-07,0.00022972624776138904,0.0,0.00026689460737016333,0.0,0.0003044899484915257,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.0001144269498352252,4.5113093133511564e-05,0.00018014727608595563,0.0,0.0002476902829087639,0.0,0.00029144584089087775,0.0,0.0003289422538880682,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.0001144269498352252,3.344643382344146e-05,0.00019076097050778617,0.0,0.0002678597325921092,0.0,0.0003234197154248465,0.0,0.00036662801008556457,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.0001144269498352252,2.4727718928243176e-05,0.00020034277188415588,0.0,0.0002856736791359363,0.0,0.000336580082274303,0.0,0.00038481611330175563,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.0001144269498352252,1.7474661996563838e-05,0.0002068517894630283,0.0,0.00029506347818569935,0.0,0.00035585213864892717,0.0,0.0004087220912608356,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.0001144269498352252,8.766529870000284e-06,0.0002127125753702859,0.0,0.00031207098693294716,0.0,0.000368783888006044,0.0,0.00043143489392676043,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.0001144269498352252,2.320577012480278e-06,0.00022121992143992364,0.0,0.00032072058859987807,0.0,0.00038131316313940345,0.0,0.0004461385026531586,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.0001144269498352252,6.181948064825726e-06,0.0002254660519731977,0.0,0.00033169406068554735,0.0,0.0003938357211594458,0.0,0.0004548572735779515,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.0001144269498352252,0.0,0.00023234276708360027,0.0,0.00034369305356257934,0.0,0.0004167071297279498,0.0,0.00047343085785552083,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.0001144269498352252,0.0,0.0002347033018076506,0.0,0.0003486259031621165,0.0,0.0004275195451439554,0.0,0.0004893096272899002,naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.00011453907008050902,8.72138123965172e-05,0.00014466919315849977,4.839873747594306e-05,0.00018632291923044572,3.142902512009295e-05,0.00020200807567061777,2.4067248866044673e-06,0.00022360678353948465,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.00011465119032579284,6.99894086274063e-05,0.00016062914316895818,2.369838071358499e-05,0.00021185684419100745,0.0,0.00024349772713580032,0.0,0.0002737052259956232,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.00011476331057107667,5.603921684763434e-05,0.00017320286872404603,3.0100416592874614e-06,0.00023165438526485306,0.0,0.0002725676934087651,0.0,0.00030511962234877296,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.00011487543081636049,4.612191754888636e-05,0.00018297036285713254,0.0,0.0002520248706859583,0.0,0.00029392552351298513,0.0,0.0003368939738462477,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.00011498755106164432,3.851536565499949e-05,0.00019448129137192573,0.0,0.00026788683673976835,0.0,0.0003147325193500118,0.0,0.0003471104550402968,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.00011509967130692814,3.030550795268471e-05,0.00020236540371704827,0.0,0.00028323647600345944,0.0,0.0003289689077543395,0.0,0.0003742766460860122,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.00011521179155221197,2.1681081204841724e-05,0.00020978448595877335,0.0,0.00029050573829451215,0.0,0.0003507118117192847,0.0,0.00038863423792600437,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.00011532391179749579,1.4166777987014454e-05,0.00021550239915857215,0.0,0.0003066975616238213,0.0,0.0003613795411427042,0.0,0.0004114567170925676,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.00011543603204277961,7.254093549554159e-06,0.00021863966154772444,0.0,0.0003145417827436746,0.0,0.00037547914671601945,0.0,0.00043399845587651747,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.00011554815228806344,5.752340527649175e-06,0.00022607340148535337,0.0,0.0003300126358567286,0.0,0.00039457188779968904,0.0,0.00045762415684404877,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.00011566027253334726,0.0,0.00023178589922755437,0.0,0.00033696901128489555,0.0,0.00041139444984509676,0.0,0.00046858203129074814,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.00011577239277863109,0.0,0.00023699931119990403,0.0,0.0003459638820647976,0.0,0.00042709934566844586,0.0,0.0004843800439681619,drift_residual_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.00022644927536231884,0.00020088171399308073,0.00026115502705320907,0.00016375089482946744,0.00030409728956120956,0.00014415560321094065,0.0003345177283208005,0.00010487789075442273,0.0003520079710102261,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.00010879814317835642,8.383683488760649e-05,0.00014350389486924661,4.902303669172126e-05,0.00016886208998865356,2.6520337727562994e-05,0.0002111005320904724,0.0,0.00023435683882626365,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.0001144269498352252,8.75867138520827e-05,0.00015248569817310218,4.981951342828e-05,0.00019128587914973882,7.87184558063865e-06,0.0002167293387473412,0.0,0.00023998564548313243,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.00018439411168136698,0.00015663554729774707,0.00022245286001924396,0.00011943169717302613,0.0002612530409958806,6.83654652687943e-05,0.00028698480379579967,5.936565153472236e-05,0.00029635617526524145,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.00013935340022296544,0.00011439209193221551,0.00017405915191385564,7.665501969011403e-05,0.00021621232953747903,5.705972807158723e-05,0.00024165578913508143,1.7782015615069323e-05,0.00025960712094661034,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.00013833171946327292,0.000113370411172523,0.00017276053534268383,7.563333893042152e-05,0.00021519064877778652,3.177661520868638e-05,0.00024063410837538892,1.6760334855376807e-05,0.0002585854401869178,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.00018117583114412537,0.00015341726676050543,0.0002156738809764061,0.00011008516157403337,0.00025803476045863896,6.514718473155269e-05,0.00028347822005624133,5.6147370997480746e-05,0.00030142955186777026,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.00015744312367157364,0.0001318755623023355,0.0001955018720094506,9.766801718493848e-05,0.00023509113787046433,7.514945152019543e-05,0.0002600338157860063,3.695752477851828e-05,0.00028300181931948087,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.00013935340022296544,0.00011439209193221551,0.00017489740107560234,7.665501969011403e-05,0.00021629123802591668,3.2798295968378894e-05,0.0002474218531814471,1.7782015615069323e-05,0.00026491209587087267,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.00016440833550261,0.00013664977111899009,0.0001978105207664105,9.98008990956648e-05,0.00022447228231290713,8.211466335123178e-05,0.000266710724414726,4.2836950894713875e-05,0.00028466205622625486,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.00011872254541137362,9.165272732811177e-05,0.00015315136129078453,5.411510900442843e-05,0.00019558147472588725,1.216744115678708e-05,0.00022679099836985525,0.0,0.0002442812410592809,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.0001144269498352252,8.666838545160528e-05,0.0001478291350990257,4.981951342828e-05,0.00017517786675558177,7.87184558063865e-06,0.0002152082929519223,0.0,0.0002346806705588701,seasonal_naive_residual_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.0001683699958541553,0.00013657004336098877,0.0001900102645291848,0.0001222740881230866,0.00023034254108156822,0.00011061432996656198,0.0002438282058436807,0.00010987290439693729,0.00025535911452114667,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.0001894639879747945,0.00015727808977756885,0.000211104256649824,0.00014336808024372578,0.0002514365332022074,0.00013170832208720117,0.00026492219796431986,0.00013096689651757648,0.00027645310664178586,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.00015361951651797658,0.00012143361832075094,0.00017583611850488965,0.00010752360878690786,0.0002266237592349182,9.586385063038326e-05,0.00023492587016509642,9.512242506075857e-05,0.00024060863518496795,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.000159381417723001,0.00012719551952577535,0.0001810216863980305,0.00011328550999193227,0.0002213539629504139,0.00010162575183540767,0.00023483962771252639,0.00010088432626578298,0.00024637053638999236,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.00014617299568423346,0.00011437304319106693,0.00016838959767114653,0.00010024998028754009,0.00020814554091164639,9.062114022570918e-05,0.0002274793493313533,8.767590422701545e-05,0.00023316211435122483,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.00015008654857339291,0.00011790065037616728,0.00017230315056030598,0.00010399064084232419,0.00021205909380080584,9.23308826857996e-05,0.00023139290222051276,9.15894571161749e-05,0.00023707566724038429,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.0001440373511250773,0.00011223739863191077,0.00016625395311199037,9.811433572838393e-05,0.00021704159384201892,8.848549566655301e-05,0.00022534370477219715,8.554025966785929e-05,0.00023102646979206867,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.00012355599276527352,9.137009456804788e-05,0.0001457725947521866,7.74600850342048e-05,0.00019656023548221514,6.58003268776802e-05,0.00020486234641239336,6.50589013080555e-05,0.0002105451114322649,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.00012630579794891506,9.411989975168943e-05,0.00014794606662394457,8.038278255222169e-05,0.00019931004066585668,6.855013206132174e-05,0.0002076121515960349,6.780870649169705e-05,0.00021329491661590643,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.00013206436873228607,0.00010026441623911953,0.00015428097071919913,8.614135333559269e-05,0.000194036913959699,7.430870284469275e-05,0.0002133707223794059,7.356727727506805e-05,0.00021905348739927744,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.00012371311925432252,9.152722105709688e-05,0.0001459297212412356,7.779010385762915e-05,0.00019671736197126414,6.59574533667292e-05,0.00020501947290144237,6.521602779710451e-05,0.0002107022379213139,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.0001400895813614455,0.00010790368316421987,0.00016172985003647502,9.399367363037679e-05,0.00020206212658885843,8.453772590292122e-05,0.00022139593500856535,8.15924899042275e-05,0.00022707870002843688,recent_5_year_same_month_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.0002021632024296845,0.0001924756583167434,0.00021738563190675753,0.00017917885010876637,0.00024137923041827973,0.00017050121171915792,0.0003004684033623986,0.00016679931025629483,0.0003176561135678126,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,1,2022-01-01,0.00015237778608929338
0.0001409910608269917,0.0001300786413885414,0.00015542077797528193,0.00011534492896306973,0.00018020708881558693,0.00010874251904227595,0.00023929626175970577,0.00010562716865360203,0.0002487194992005392,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,2,2022-02-01,0.00010605953475217422
0.0001557373166858621,0.00014604977257292104,0.00017171363430625947,0.00013469081935573503,0.0001949543249037815,0.00012407532597533553,0.00025404251761857615,0.00012037342451247244,0.00027123022782399016,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,3,2022-03-01,0.00015237778608929338
0.0001814242757058959,0.00017141019861448831,0.00019740059332629326,0.00015688550847755547,0.00022064030369449113,0.00014976228499536933,0.00027983957165223335,0.00014606038353250623,0.0002970108162941149,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,4,2022-04-01,0.0001151383963524156
0.00015098594928191836,0.00014097187219051078,0.0001662083787589914,0.0001280015969610002,0.00019021177956375532,0.00011932395857139179,0.0002492911502146324,0.00011562205710852869,0.0002587143876554659,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,5,2022-05-01,0.00015902043412578516
0.00015686771362864106,0.00014685363653723347,0.00017284403124903842,0.00013226147036335005,0.000196093543910478,0.00012498034182515833,0.00025517291456135516,0.00012150382145525139,0.00027236062476676916,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,6,2022-06-01,0.00015902043412578516
0.00017506213872498164,0.0001660328852540369,0.000191038456345379,0.00015207778640406348,0.00021498024020228317,0.00014317476692149892,0.0002733673396576957,0.00013969824655159197,0.0002905550498631097,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,7,2022-07-01,0.00016623031209741097
0.00015531510000017074,0.00014627838299174177,0.00017053752947724377,0.00013426860267004364,0.00019453112798876597,0.0001248000651568273,0.0002536203009328848,0.00012095830324158023,0.0002708080111382988,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,8,2022-08-01,0.0004770613023773555
0.0001508724838207481,0.00014031054883912347,0.00016609491329782112,0.0001256589562229019,0.00019008851180934332,0.00011921049311022151,0.00024917768475346216,0.00011550859164735842,0.00026636539495887617,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,9,2022-09-01,0.00012467273407305821
0.00015686222757960465,0.00014650141473156997,0.00016988459505749403,0.00013232346035126422,0.00019355333251062888,0.00012520023686907807,0.0002551674285123187,0.00012149833540621498,0.0002723551387177327,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,10,2022-10-01,0.00014567172875924104
0.00014473787683272213,0.00013437706398468745,0.00016014877834562624,0.00012175352451180398,0.00018395488505064153,0.00011307588612219556,0.0002430430777654362,0.00011038108007413162,0.00025246631520626963,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,11,2022-11-01,0.000136605801193024
0.00013742878858314598,0.0001274147114917384,0.00015185850573143622,0.00011289002135480554,0.0001741198935141702,0.00010554141677966326,0.00023584408452948343,0.00010206489640975631,0.00025292169972127406,stl_loess_residual_bootstrap,max_h1_persistence,2021-12-01,2022,12,2022-12-01,0.0003187468694503893
0.00012015054044824671,7.70594128072744e-05,0.00014088971857278716,6.916585973163646e-05,0.00017496282040066485,6.767120815663629e-05,0.00022163120567375886,6.306760847628658e-05,0.00024261831514432405,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.00012015054044824671,7.753440589261485e-05,0.00014259232853272493,6.958135219761104e-05,0.0001749870373444094,6.767120815663629e-05,0.00021205909380080584,6.318476488948985e-05,0.00024189646831156264,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.00012015054044824671,7.753440589261485e-05,0.0001445452245871427,6.958135219761104e-05,0.00017520498983811058,6.798558705554423e-05,0.00022163120567375886,6.318476488948985e-05,0.00027077034162191434,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.00012015054044824671,7.96833913251348e-05,0.00014259232853272493,6.942837306179126e-05,0.00017554609911350687,6.792324673119375e-05,0.00022163120567375886,6.306760847628658e-05,0.00024189646831156264,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.00012015054044824671,8.787456533473933e-05,0.0001457725947521866,6.958135219761104e-05,0.0001810216863980305,6.798558705554423e-05,0.00022644927536231884,6.318476488948985e-05,0.00027077034162191434,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.00012015054044824671,7.96833913251348e-05,0.00014567172875924104,6.956605428402906e-05,0.00017861608259207658,6.798558705554423e-05,0.00022163120567375886,6.318476488948985e-05,0.00024189646831156264,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.00012015054044824671,7.96833913251348e-05,0.00014259232853272493,6.942837306179126e-05,0.00017496282040066485,6.792324673119375e-05,0.00021205909380080584,6.306760847628658e-05,0.00027077034162191434,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.00012015054044824671,7.70594128072744e-05,0.0001457725947521866,6.942837306179126e-05,0.0001810216863980305,6.792324673119375e-05,0.00022644927536231884,6.306760847628658e-05,0.00027077034162191434,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.00012015054044824671,7.741565762127974e-05,0.00014259232853272493,6.931688212664194e-05,0.00017861608259207658,6.767120815663629e-05,0.00022163120567375886,6.306760847628658e-05,0.00024261831514432405,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
0.00012015054044824671,7.753440589261485e-05,0.0001452116459740071,6.958135219761104e-05,0.00017861608259207658,6.798558705554423e-05,0.00022163120567375886,6.306760847628658e-05,0.00024189646831156264,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.00012015054044824671,8.787456533473933e-05,0.0001457725947521866,6.958135219761104e-05,0.00017861608259207658,6.792324673119375e-05,0.00022187210915818555,6.318476488948985e-05,0.00027077034162191434,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.00012015054044824671,7.753440589261485e-05,0.00014259232853272493,6.931688212664194e-05,0.00017520498983811058,6.767120815663629e-05,0.00021205909380080584,6.306760847628658e-05,0.00024189646831156264,mean_residual_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
0.0003187468694503893,0.0002899938863283904,0.0003442749023150854,0.00025165472966813627,0.0003842386964268815,0.00021603796724510506,0.00040632799528578185,0.00020109573726642688,0.00042804606991582396,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.0003187468694503893,0.0002726565498346853,0.0003641203317095251,0.0002230740663770472,0.00041430239873646655,0.00018800188770257955,0.0004650328316829794,0.0001565459353947142,0.0005109766446066086,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.0003187468694503893,0.0002596942572635472,0.00038139554809859383,0.00019579410332926604,0.0004449246800842621,0.00015250470291666235,0.0004934648574345626,9.70597478201421e-05,0.0005508511283406067,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.0003187468694503893,0.00024660333780964844,0.00039282954601148736,0.00017419128271631818,0.0004677178740335553,0.00011747236057937204,0.0005222792143583836,6.328767766509737e-05,0.0005824968971549953,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.0003187468694503893,0.00023677278429193638,0.00040528540065731567,0.000158204548538379,0.00048761848178552293,9.583414740733356e-05,0.0005619596090521733,1.7382619189374704e-05,0.0006199131677917265,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.0003187468694503893,0.00022914927494493376,0.0004166703475734076,0.000142785763851889,0.0005108671329324562,7.310475349819489e-05,0.0005795110240641964,0.0,0.0006578291062385796,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.0003187468694503893,0.00022353259967375014,0.0004240078893601461,0.0001320431296446241,0.0005257651782680651,4.745945109504117e-05,0.0005985188316963117,0.0,0.0006741166852878735,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.0003187468694503893,0.00022054519262510694,0.00043087603091433117,0.00011363113779419985,0.000541510558364863,3.149086565646158e-05,0.0006197755900495499,0.0,0.0006860435661841175,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.0003187468694503893,0.00021371285542097992,0.0004392398136233938,0.000102151182532931,0.0005553463429858309,1.9716892876381154e-05,0.0006345400461307953,0.0,0.00071561237894247,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
